Date,ES,6E,6M,ZN,ZC,GC
1999-09-02,56462.0,19643.0,3385.0,121813.0,31151.0,23838.0
1999-09-03,36013.0,17318.0,4744.0,103698.0,22716.0,23274.0
1999-09-07,40298.0,28949.0,8958.0,79941.0,31849.0,33184.0
1999-09-08,61192.0,21736.0,4513.0,108324.0,30124.0,16252.0
1999-09-09,42733.0,20162.0,3979.0,96426.0,30439.0,26599.0
1999-09-10,51347.0,26381.0,4778.0,95083.0,38416.0,15312.0
1999-09-13,40758.0,13161.0,2101.0,51566.0,34497.0,18796.0
1999-09-14,49932.0,22688.0,2381.0,150984.0,38025.0,23037.0
1999-09-15,60879.0,16102.0,3920.0,113504.0,44868.0,20091.0
1999-09-16,66481.0,13839.0,6103.0,81634.0,43183.0,12863.0
1999-09-17,40922.0,4913.0,7056.0,66351.0,39647.0,25704.0
1999-09-20,26647.0,6130.0,4388.0,53404.0,30911.0,11881.0
1999-09-21,62162.0,23320.0,3478.0,68150.0,31213.0,78123.0
1999-09-22,62021.0,21630.0,3463.0,52411.0,19810.0,74727.0
1999-09-23,67551.0,10319.0,2287.0,82414.0,42775.0,65078.0
1999-09-24,63808.0,13573.0,5924.0,132412.0,69664.0,80933.0
1999-09-27,53941.0,11618.0,1209.0,79871.0,32946.0,91059.0
1999-09-28,75246.0,20687.0,2570.0,146880.0,38056.0,173216.0
1999-09-29,55751.0,22315.0,3751.0,106573.0,27709.0,88801.0
1999-09-30,60018.0,22081.0,4246.0,121773.0,51678.0,43837.0
1999-10-01,53650.0,21254.0,7982.0,123084.0,53661.0,41430.0
1999-10-04,40394.0,10216.0,5692.0,46674.0,35867.0,47990.0
1999-10-05,51933.0,9757.0,9138.0,87678.0,27838.0,85753.0
1999-10-06,58586.0,9222.0,5302.0,108606.0,29168.0,65709.0
1999-10-07,52132.0,7787.0,3111.0,126142.0,27595.0,31875.0
1999-10-08,59114.0,20242.0,3321.0,86595.0,71151.0,32459.0
1999-10-12,64032.0,17033.0,2365.0,62994.0,34256.0,29187.0
1999-10-13,71701.0,15972.0,6482.0,92413.0,25976.0,34080.0
1999-10-14,75771.0,15069.0,10469.0,109560.0,24687.0,47336.0
1999-10-15,64342.0,15083.0,3873.0,147417.0,31296.0,30975.0
1999-10-18,70481.0,9489.0,2922.0,82460.0,43553.0,31739.0
1999-10-19,70308.0,9930.0,3258.0,117455.0,31267.0,33070.0
1999-10-20,64950.0,13259.0,2770.0,119747.0,33971.0,23920.0
1999-10-21,65480.0,8120.0,2072.0,95906.0,24304.0,36518.0
1999-10-22,44308.0,24766.0,2248.0,79021.0,21608.0,23901.0
1999-10-25,60338.0,11319.0,1109.0,95850.0,31134.0,25240.0
1999-10-26,64314.0,21181.0,1566.0,75588.0,60221.0,58440.0
1999-10-27,55093.0,31452.0,1528.0,127901.0,29023.0,36400.0
1999-10-28,62942.0,15471.0,4229.0,124391.0,31132.0,33932.0
1999-10-29,61144.0,15628.0,3274.0,198445.0,32691.0,26132.0
1999-11-01,47191.0,15020.0,3455.0,88948.0,35664.0,38443.0
1999-11-02,68806.0,9091.0,4138.0,128689.0,27599.0,20330.0
1999-11-03,59111.0,15163.0,8909.0,133780.0,59749.0,15122.0
1999-11-04,55355.0,20756.0,8090.0,130346.0,26948.0,10379.0
1999-11-05,52128.0,21594.0,7334.0,171064.0,30582.0,23488.0
1999-11-08,56475.0,13707.0,5320.0,69864.0,25539.0,21265.0
1999-11-09,64052.0,11742.0,5826.0,104401.0,32653.0,17040.0
1999-11-10,65729.0,8071.0,3472.0,141672.0,65824.0,6453.0
1999-11-12,58918.0,25076.0,2887.0,91152.0,30430.0,2802.0
1999-11-15,41828.0,10709.0,1679.0,54517.0,30829.0,2380.0
1999-11-16,56115.0,13064.0,4354.0,92677.0,33164.0,2526.0
1999-11-17,46632.0,19625.0,3372.0,116735.0,33934.0,2739.0
1999-11-18,59493.0,19956.0,3396.0,112594.0,40216.0,6230.0
1999-11-19,41824.0,10858.0,1970.0,84466.0,35668.0,4569.0
1999-11-22,41945.0,6862.0,1625.0,76706.0,37495.0,16539.0
1999-11-23,51111.0,9845.0,1584.0,97209.0,43621.0,29140.0
1999-11-24,37183.0,16988.0,2603.0,133188.0,45174.0,32408.0
1999-11-29,54735.0,13594.0,2878.0,224317.0,83262.0,43255.0
1999-11-30,64409.0,13921.0,5050.0,187488.0,50279.0,21065.0
1999-12-01,57255.0,10709.0,5348.0,166372.0,39006.0,17717.0
1999-12-02,42528.0,24609.0,6484.0,101261.0,29039.0,44894.0
1999-12-03,58991.0,13857.0,9903.0,158405.0,27825.0,28870.0
1999-12-06,44904.0,23552.0,5796.0,86043.0,41620.0,26665.0
1999-12-07,62473.0,16200.0,6635.0,119927.0,21603.0,23434.0
1999-12-08,51404.0,21129.0,3638.0,75310.0,35361.0,31001.0
1999-12-09,65167.0,31499.0,4310.0,69044.0,37016.0,18317.0
1999-12-10,52062.0,17877.0,5303.0,100289.0,27153.0,16010.0
1999-12-13,45106.0,7539.0,3596.0,61880.0,33425.0,12342.0
1999-12-14,59542.0,10923.0,2961.0,119297.0,42637.0,15274.0
1999-12-15,60322.0,9380.0,4420.0,82480.0,26416.0,23634.0
1999-12-16,52183.0,22327.0,1558.0,113735.0,25645.0,20998.0
1999-12-17,41538.0,17843.0,2261.0,98847.0,28336.0,23142.0
1999-12-20,35699.0,4174.0,2191.0,54773.0,30022.0,7450.0
1999-12-21,44439.0,7354.0,2493.0,72309.0,17382.0,23481.0
1999-12-22,31670.0,7880.0,2056.0,39797.0,16205.0,10535.0
1999-12-23,24175.0,12743.0,2611.0,26294.0,17403.0,11222.0
1999-12-27,30676.0,5258.0,4232.0,24041.0,29513.0,5823.0
1999-12-28,28982.0,13440.0,3949.0,29356.0,21909.0,11897.0
1999-12-29,22533.0,6945.0,3606.0,39160.0,20464.0,11606.0
1999-12-30,21025.0,6224.0,1122.0,27082.0,19258.0,14933.0
2000-01-04,64048.0,30619.0,7027.0,148650.0,35131.0,30697.0
2000-01-05,73121.0,27849.0,7797.0,165082.0,29925.0,21621.0
2000-01-06,67883.0,22777.0,3611.0,134012.0,37210.0,25448.0
2000-01-07,60545.0,11912.0,4434.0,149050.0,46372.0,19055.0
2000-01-10,59343.0,14380.0,5265.0,78038.0,47235.0,11266.0
2000-01-11,70095.0,18578.0,2979.0,156958.0,41000.0,30603.0
2000-01-12,62507.0,24427.0,4195.0,184522.0,121905.0,13500.0
2000-01-13,57547.0,10885.0,4523.0,172113.0,90879.0,17841.0
2000-01-14,57407.0,37618.0,3271.0,174964.0,60021.0,12171.0
2000-01-18,65451.0,27547.0,3631.0,159512.0,47190.0,32339.0
2000-01-19,57785.0,9966.0,2028.0,141385.0,33844.0,28615.0
2000-01-20,77206.0,18197.0,4532.0,206952.0,31394.0,24097.0
2000-01-21,58520.0,15633.0,1870.0,226870.0,40152.0,20707.0
2000-01-24,71537.0,20528.0,3375.0,144751.0,57415.0,25726.0
2000-01-25,76339.0,15429.0,4040.0,169908.0,49167.0,32140.0
2000-01-26,58344.0,10821.0,3288.0,187655.0,41500.0,36122.0
2000-01-27,71787.0,26472.0,4035.0,228347.0,47279.0,19633.0
2000-01-28,70009.0,21489.0,5438.0,340242.0,30221.0,39718.0
2000-01-31,64069.0,21793.0,5331.0,173188.0,47699.0,15193.0
2000-02-01,58194.0,12869.0,3121.0,170936.0,30214.0,13450.0
2000-02-02,52668.0,16000.0,4239.0,255510.0,25085.0,18559.0
2000-02-03,75186.0,23716.0,10214.0,386482.0,38182.0,21679.0
2000-02-04,60837.0,19299.0,5775.0,223851.0,52407.0,111565.0
2000-02-07,60552.0,8391.0,4855.0,136294.0,31184.0,81002.0
2000-02-08,62718.0,14020.0,3880.0,189213.0,30872.0,41222.0
2000-02-09,77382.0,18597.0,2530.0,265668.0,33026.0,43956.0
2000-02-10,68746.0,16748.0,2879.0,184753.0,40892.0,68353.0
2000-02-11,72327.0,11175.0,1697.0,129890.0,40624.0,33896.0
2000-02-14,66869.0,16538.0,3574.0,131983.0,27848.0,26794.0
