Date,TA,M,RB,FG,MA,HC,V,RM,AG,combined
2018-06-12,-61716,-39925,267871,92603,-64464,213039,202810,-57187,56833,609864
2018-06-13,-59406,-39575,272299,92603,-64836,216757,201725,-54909,36748,601406
2018-06-14,-60654,-39695,273916,101135,-63590,215605,198970,-54775,33678,604590
2018-06-15,-67486,-38865,253984,95767,-69310,190332,196070,-47911,64230,576811
2018-06-19,-67366,-39081,261229,97603,-68800,201277,199450,-48301,65728,601739
2018-06-20,-67194,-39329,258033,97033,-70788,197623,198850,-49665,66672,591235
2018-06-21,-66294,-39513,256285,95465,-71076,196171,198080,-53319,62768,578567
2018-06-22,-65692,-39310,252775,93243,-70248,192482,197530,-50519,63383,573644
2018-06-25,-65610,-39040,247969,87965,-71288,185930,197530,-46199,63143,560400
2018-06-26,-58810,-38750,247001,89189,-69824,187438,197770,-42371,63262,574905
2018-06-27,-59610,-38754,252881,91139,-67601,192211,198770,-43288,65198,590946
2018-06-28,-59552,-38604,258276,94882,-65511,198811,201500,-40628,64583,613757
2018-06-29,-59192,-38429,252816,93482,-66480,190788,200825,-35936,64708,602582
2018-07-02,-58572,-38674,252662,94482,-66000,191460,201735,-38672,64832,603253
2018-07-03,-58316,-38866,255110,96098,-64725,193623,201865,-40049,63332,608072
2018-07-04,-58908,-38818,253886,94446,-65725,189606,199030,-40517,64094,597094
2018-07-05,-58116,-39114,252446,93964,-64402,188429,197770,-42461,63719,592235
2018-07-06,-57968,-39082,256280,93964,-64304,193005,199120,-43161,63099,600953
2018-07-09,-56932,-39341,260185,94720,-63888,198675,199660,-46801,64251,610529
2018-07-10,-58452,-39287,262285,91236,-64287,201559,202140,-45499,65412,615107
2018-07-11,-58072,-39387,268405,94548,-63301,208786,202915,-48919,66315,631290
2018-07-12,-57682,-39503,270061,93723,-65436,210571,202915,-49507,66705,631847
2018-07-13,-56980,-39506,267071,93999,-66168,210971,201045,-47770,67622,630284
2018-07-16,-58228,-39468,265262,91443,-66456,210163,201230,-40840,68678,631784
2018-07-17,-58150,-39490,265457,91443,-65421,208837,202205,-42562,75410,637729
2018-07-18,-55718,-39470,266432,91732,-63504,208219,202605,-35954,74282,648624
2018-07-19,-53514,-39492,268308,93532,-61344,211789,206295,-34532,74146,665188
2018-07-20,-53210,-39489,271504,91987,-61709,215075,207940,-35948,72214,668364
2018-07-23,-49310,-39494,269986,97223,-58629,213909,207940,-31088,73510,684047
2018-07-24,-48910,-39536,275562,96029,-59539,221078,208720,-27644,70739,696499
2018-07-25,-45748,-39516,276867,96863,-60469,222518,207195,-20951,69338,706097
2018-07-26,-44128,-39554,283424,101999,-59490,233243,210195,-27463,75666,733892
2018-07-27,-37088,-39416,283511,105030,-55746,231884,216045,-18283,74746,760683
2018-07-30,-38456,-39414,285919,101999,-57186,235680,218120,-20233,68773,755202
2018-07-31,-36480,-39508,281005,106067,-58578,229144,217280,-36333,71493,734090
2018-08-01,-30014,-39428,284944,100327,-52798,233123,219020,-32913,74631,756892
2018-08-02,-20734,-39632,289599,92800,-44238,241110,227920,-44262,80461,783024
2018-08-03,-14164,-39432,295962,97368,-39009,247701,232150,-31491,72733,821818
2018-08-06,-13474,-39348,298188,101617,-37640,250015,239220,-25695,73871,846754
2018-08-07,2346,-39153,295689,102225,-37640,242347,258120,-14171,78303,888066
2018-08-08,-3414,-39203,295812,109569,-38818,244083,257030,-14171,76605,887493
2018-08-09,3714,-39203,288372,108319,-40578,233324,256150,-12881,82445,879662
2018-08-10,9834,-39568,303500,115711,-40149,252072,255050,-28421,83023,911052
2018-08-13,12134,-39082,300970,129615,-36579,244932,255655,-16091,106623,958177
2018-08-14,14174,-39018,304060,127163,-37361,248352,259890,-10801,119955,986414
2018-08-15,30816,-39122,304060,101360,-37625,239189,262940,-19537,165191,1007272
2018-08-16,27054,-39142,318550,110465,-39028,255458,246560,-22645,161600,1018872
2018-08-17,38318,-39238,329190,112260,-36784,286238,248510,-26925,156160,1067729
2018-08-20,39092,-39231,323526,110844,-37311,278888,235670,-27801,156494,1040171
2018-08-21,42532,-39189,323235,117180,-36711,276418,241885,-26105,159410,1058655
2018-08-22,40038,-39869,318159,117894,-37491,271682,227965,-38205,166692,1026865
2018-08-23,33648,-39857,323235,123054,-37716,281588,220915,-39290,165200,1030777
2018-08-24,38400,-40409,311665,124092,-37736,268213,222070,-50690,161789,997394
2018-08-27,52640,-40247,314157,122387,-37781,276441,218370,-49325,156888,1013530
2018-08-28,51128,-40345,308685,120979,-37849,267774,218000,-50733,169336,1006975
2018-08-29,50610,-40315,305493,117739,-37805,263822,212675,-48852,168958,992325
2018-08-30,50314,-40375,303125,112699,-37805,255704,207500,-49682,176102,977582
2018-08-31,52016,-40305,303197,107404,-37805,259928,201000,-48872,186977,983540
2018-09-03,47206,-40409,305241,103954,-37841,262532,201310,-52052,197881,987822
2018-09-04,45610,-40459,303657,93031,-37910,258752,201900,-53006,219457,991032
2018-09-05,45682,-40492,307562,89801,-37914,262846,203860,-51935,216441,995851
2018-09-06,43954,-40564,310298,84424,-37982,263902,202780,-55389,219177,990600
2018-09-07,45878,-40228,317158,84974,-37948,265990,204370,-51077,220525,1009642
2018-09-10,37958,-40228,302035,84974,-38223,248830,198045,-50307,214027,957111
2018-09-11,38624,-40948,300607,85986,-38663,249787,199085,-55050,218167,957595
2018-09-12,36992,-41284,301699,86974,-39169,252064,199335,-56128,213519,954002
2018-09-13,35382,-40764,302056,85294,-39015,249820,199640,-54357,212517,950573
2018-09-14,34590,-39980,302206,85772,-38949,249083,195580,-54200,221045,955147
2018-09-17,32862,-39800,304195,86708,-38936,250865,197260,-53440,217470,957184
2018-09-18,30568,-40429,304357,88346,-37858,249777,197260,-55090,218445,955376
2018-09-19,30784,-41211,304675,87856,-37000,250185,200065,-54547,209535,950342
2018-09-20,33374,-41158,305470,89536,-37040,252329,201815,-53799,203559,954086
2018-09-21,30938,-38120,300647,89231,-37040,247907,202535,-46974,203143,952267
2018-09-25,31274,-36488,300347,90801,-38876,246734,197285,-44478,185279,931878
2018-09-26,31466,-35867,298273,85446,-39156,244223,198510,-43386,189833,929342
2018-09-27,36170,-34067,296016,84822,-39748,243183,200670,-41739,204593,949900
2018-09-28,38186,-28423,295101,76450,-36934,243104,202110,-34407,183560,938747
2018-10-08,48244,-24713,298090,80944,-31885,247238,207570,-26982,183206,981712
2018-10-09,50204,-24713,300136,83114,-31405,247742,210000,-26761,182905,991222
2018-10-10,46334,-30833,300002,78474,-33578,245162,202160,-34713,185895,958903
2018-10-11,44750,-31855,301916,80994,-30068,247654,201910,-33822,176874,958353
2018-10-12,44880,-30235,303256,76152,-31034,248584,200020,-31799,172974,952798
2018-10-15,39888,-28875,300808,75112,-34409,245732,194140,-24623,176043,943816
2018-10-16,37968,-27624,303596,76362,-33723,246980,194345,-28614,175497,944787
2018-10-17,26448,-30704,300581,71650,-33770,241645,191940,-31086,183530,920234
2018-10-18,26046,-30704,297591,73084,-36465,240109,189390,-33957,175970,901064
2018-10-19,22686,-33364,301687,75584,-38709,243364,190940,-38817,177860,901231
2018-10-22,22926,-34764,301751,75098,-39738,242129,191920,-43381,174560,890501
2018-10-23,17616,-32970,303363,77793,-39062,246361,191795,-39349,166034,891581
2018-10-24,9828,-32970,302071,76099,-43004,247012,190185,-42445,162833,869609
2018-10-25,10498,-33378,303871,77751,-43118,242800,190845,-38051,169708,880926
2018-10-26,20046,-40334,297151,75636,-49058,232270,190745,-45779,171073,851750
2018-10-29,21510,-44742,295591,77040,-48946,231944,189935,-60379,178101,840054
2018-10-30,18870,-44472,290506,75654,-49369,226024,189850,-58327,183933,832669
2018-10-31,13578,-48533,283402,75196,-51439,211480,189175,-68442,184885,789302
2018-11-01,6882,-52245,284819,76546,-50494,220237,188895,-74002,175783,776421
2018-11-02,5842,-48736,287195,75426,-49804,221791,188835,-69718,175339,786170
2018-11-05,4666,-48161,280793,73186,-52426,217891,188435,-69958,175761,770187
2018-11-06,-4056,-46841,274333,72066,-54181,215591,188395,-67897,179523,756933
2018-11-07,-3566,-50901,276783,65990,-53622,213591,188365,-74799,180135,741976
2018-11-08,-7608,-52305,270464,62566,-54697,207383,188325,-76905,185126,722349
2018-11-09,-2400,-51425,267999,58666,-55621,204563,188315,-75820,193686,727963
2018-11-12,-4416,-50759,268394,59032,-55662,205853,188315,-75396,195976,731337
2018-11-13,-9564,-51027,272422,59378,-57984,205604,188270,-75626,198526,729999
2018-11-14,-6838,-51456,269958,59706,-56269,206360,188240,-76861,192615,725455
2018-11-15,-1502,-44782,270104,61554,-52932,205786,187820,-66169,188455,748334
2018-11-16,-3910,-45547,271112,63612,-54147,207082,188100,-67912,185639,744029
2018-11-19,-10072,-47923,266936,63898,-55711,203562,189000,-68560,185103,726233
2018-11-20,-13894,-45130,269350,65318,-58996,206604,188730,-62728,186687,735941
2018-11-21,-16414,-48189,265732,66170,-59686,204054,189480,-64544,181387,717990
2018-11-22,-20544,-53519,259166,63705,-63172,196494,190670,-72752,186085,686133
2018-11-23,-21480,-65423,251614,60618,-66175,187954,189230,-87732,189426,638032
2018-11-26,-25560,-66256,252398,61770,-65825,187354,190030,-95532,195036,633415
2018-11-27,-20676,-63016,254897,62604,-64337,189527,189190,-92670,196793,652312
2018-11-28,-22908,-61210,255485,62465,-64701,189927,189255,-92374,187179,643118
2018-11-29,-21844,-61534,253139,61909,-65949,188199,189030,-92516,187729,638163
2018-11-30,-20386,-61218,256527,64133,-66249,191051,188080,-90187,188215,649966
2018-12-03,-18150,-64182,258290,64967,-63351,192896,187440,-93587,185715,650038
2018-12-04,-13614,-61302,261850,65393,-62427,197067,187410,-88932,187209,672654
2018-12-05,-14910,-61458,258418,64952,-63417,194315,187240,-86386,186950,665704
2018-12-06,-10110,-61833,259254,67802,-62779,195791,187440,-86005,185630,675190
2018-12-07,-14060,-64083,256109,67802,-63607,193039,186565,-89255,174364,646874
2018-12-10,-15980,-63855,256664,67174,-65647,194271,186070,-88469,176740,646968
2018-12-11,-15164,-62580,256304,68146,-65522,194572,186520,-87050,177472,652698
2018-12-12,-15164,-62506,259976,69994,-64898,201194,187120,-87695,173664,661685
2018-12-13,-12380,-65426,260912,72416,-64082,200050,187020,-93545,177264,662229
2018-12-14,-11580,-66176,260562,74326,-63807,199845,187570,-95141,179096,664695
2018-12-17,-12060,-65024,260562,72472,-64632,199593,188650,-94259,177486,662788
2018-12-18,-13110,-64604,260202,71773,-64398,200238,189365,-94382,174378,659462
2018-12-19,-14360,-65363,262218,73201,-64216,200722,188595,-93898,178233,665132
2018-12-20,-17116,-66329,263217,72715,-65178,201082,188755,-94018,173133,656261
2018-12-21,-19924,-68097,261108,68516,-66123,199192,188925,-101452,172880,635025
2018-12-24,-24084,-67537,259184,68264,-68769,196892,187485,-101330,173121,623226
2018-12-25,-23734,-67333,258851,68748,-67986,196262,188625,-101766,168656,620323
2018-12-26,-23780,-67936,258111,69232,-66816,194867,188625,-102186,163112,613229
2018-12-27,-26464,-67802,258407,70702,-66634,195542,188415,-102598,149631,599199
2018-12-28,-27608,-66548,257482,68232,-66582,193382,186875,-100420,146061,590874
2019-01-02,-26008,-66152,259510,73210,-65516,195591,186395,-98771,138221,596480
2019-01-03,-23044,-63377,261187,76334,-64355,196356,188075,-96223,135757,610710
2019-01-04,-22900,-63452,263079,76059,-64495,198957,188575,-96029,136702,616496
2019-01-07,-22220,-65012,262520,74385,-65005,198229,188325,-96617,141077,615682
2019-01-08,-20716,-65255,264280,74385,-64354,199963,187935,-95931,141077,621384
2019-01-09,-20446,-65579,264235,73237,-64044,199963,187415,-96519,141273,619535
2019-01-10,-20386,-69023,265579,77782,-63714,201097,187820,-99984,142929,622100
2019-01-11,-20266,-74293,267588,75668,-63804,202637,187820,-103484,144408,616274
2019-01-14,-19126,-73380,264938,74488,-63504,200717,187400,-102611,144326,613248
2019-01-15,-19238,-76446,266059,76252,-63127,202418,188600,-103521,144716,615713
2019-01-16,-19654,-76236,266523,73732,-64055,203314,189615,-102747,145178,615670
2019-01-17,-17104,-74806,272133,76228,-63098,207190,190935,-100398,144935,636015
2019-01-18,-14116,-74186,273138,83928,-61278,207540,191295,-99150,148379,655550
2019-01-21,-13540,-74606,271773,81765,-62656,208605,193005,-98842,149790,655294
2019-01-22,-14512,-74316,270785,81765,-62908,209013,193005,-99535,147996,651293
2019-01-23,-14550,-73518,273018,82945,-63244,211474,192165,-98699,149211,658802
2019-01-24,-12710,-74246,275280,83863,-62812,213472,192165,-99915,149293,664390
2019-01-25,-15020,-74470,273463,84820,-63887,211057,190125,-99611,143483,649960
2019-01-28,-14348,-75702,272572,84495,-64631,210349,189575,-101017,142718,644011
2019-01-29,-13550,-76087,273076,89460,-63707,210703,192935,-101443,142298,653685
2019-01-30,-10646,-74413,274946,91812,-63194,213849,193215,-100270,142434,667733
2019-01-31,-10118,-74569,278081,96228,-63075,217386,193765,-100270,142104,679532
2019-02-01,-10566,-73721,282215,97744,-62958,224389,192465,-97894,143404,695078
2019-02-11,-8478,-72926,280271,91216,-62706,222064,191735,-96854,142892,687214
2019-02-12,-14478,-72764,275007,85658,-62966,213700,185615,-96854,143264,656182
2019-02-13,-14618,-73716,272697,82481,-62536,211124,188855,-97358,144896,651825
2019-02-14,-15906,-75198,264897,78413,-63256,200789,185605,-98894,144556,621006
2019-02-15,-13006,-75198,270672,77719,-63562,212864,184975,-98894,141670,637240
2019-02-18,-13546,-75198,272492,86791,-63306,214606,186575,-98834,142671,652251
2019-02-19,-14146,-77079,270623,84823,-63256,215362,187205,-100626,140781,643687
2019-02-20,-12946,-77136,273026,83971,-63163,216130,188135,-100577,142201,649641
2019-02-21,-12946,-76688,277654,83411,-63163,221146,189375,-100618,143541,661712
2019-02-22,-12706,-77390,275340,83132,-63145,219550,189060,-101008,142749,655582
2019-02-25,-14926,-77920,278472,83708,-63205,226414,191580,-100948,143739,666914
2019-02-26,-16726,-79328,277167,83998,-63129,223466,189660,-100810,144135,658433
2019-02-27,-16726,-79246,278271,75008,-63137,227381,187740,-100905,146511,654897
2019-02-28,-10230,-78328,282595,76754,-63773,232036,191900,-102585,147717,676086
2019-03-01,-8780,-79054,283804,75320,-63997,230281,193200,-101639,152953,682088
2019-03-04,-9456,-78658,281074,73668,-63877,227257,193200,-101819,155761,677150
2019-03-05,-7020,-78210,277046,72393,-63901,219769,196080,-102839,153925,667243
2019-03-06,-9240,-77993,282824,73131,-63669,224739,196760,-102761,155093,678884
2019-03-07,-14572,-78441,278540,72183,-63599,219499,196070,-103057,153168,659791
2019-03-08,-15832,-78409,271092,70131,-63641,213355,193585,-102857,151062,638486
2019-03-11,-14824,-79003,277932,71011,-63937,222139,194305,-101807,150009,655825
2019-03-12,-15868,-78343,276402,69956,-63877,218079,194305,-101895,149514,648273
2019-03-13,-16216,-77383,275310,71572,-63558,215429,193195,-102581,152088,647856
2019-03-14,-20160,-77488,273594,71776,-62804,212854,188740,-102693,151488,635307
2019-03-15,-22764,-77640,274133,69816,-62328,215098,177940,-103413,151092,621934
2019-03-18,-21812,-77960,274518,66664,-62208,214598,177220,-103285,150003,617738
2019-03-19,-21650,-78206,274674,68554,-62910,213476,176455,-102823,150912,618482
2019-03-20,-21866,-77919,274986,69088,-62868,214394,178135,-102743,146064,617271
2019-03-21,-21326,-77457,275796,69933,-63022,216179,182455,-103783,146472,625247
2019-03-22,-22646,-77545,271665,69118,-62747,210929,183865,-103119,147116,616636
2019-03-25,-23006,-77369,269235,68800,-62387,209573,183865,-103463,147926,613174
2019-03-26,-23564,-77461,268434,69256,-61463,209691,186230,-104908,149270,615485
2019-03-27,-24370,-79715,266694,69424,-59555,208287,187090,-101124,151190,617921
2019-03-28,-22630,-79625,272112,71517,-59631,215417,188595,-100480,157690,642965
2019-03-29,-19990,-78989,274606,72302,-61271,218837,188595,-100480,155218,648828
2019-04-01,-21250,-76389,279835,71552,-60611,220690,187920,-104220,155218,652745
2019-04-02,-21018,-76389,282076,72292,-61151,225658,195740,-104760,153508,665956
2019-04-03,-17958,-76067,282636,73887,-61527,227958,196660,-104840,153508,674257
2019-04-04,-14418,-76145,293652,75156,-64810,239371,202360,-105338,152822,702650
2019-04-08,-13098,-76757,295893,74986,-63810,240905,200720,-102734,151262,707367
2019-04-09,-13458,-76757,297049,77222,-64164,241841,200910,-102839,151898,711702
2019-04-10,-11312,-76645,299429,78788,-63504,243232,203055,-103671,153113,722485
2019-04-11,-9488,-76861,298407,77928,-61979,242112,199855,-101317,158924,727581
2019-04-12,-10368,-76830,301067,77572,-59966,249310,199240,-105295,162024,736754
2019-04-15,-10032,-76842,297196,79486,-58224,242128,199825,-105759,160407,728185
2019-04-16,-12364,-76695,298456,78472,-58559,245200,199825,-103991,159948,730292
2019-04-17,-28534,-76623,290806,75952,-54350,235929,197680,-103783,162067,699144
2019-04-18,-28422,-76674,293494,79384,-56126,241369,198250,-105673,160263,705865
2019-04-19,-27442,-76674,296434,80554,-57404,244097,199360,-105249,157591,711267
2019-04-22,-27022,-76709,295090,81466,-57548,242081,199545,-104829,161941,714015
2019-04-23,-27984,-76309,292795,81127,-56363,240404,205055,-104136,165532,720121
2019-04-24,-29276,-74734,291283,81006,-57608,236436,205055,-101951,160996,711207
2019-04-25,-31644,-74384,292694,81606,-51828,240373,205895,-101215,157785,719282
2019-04-26,-31496,-74684,294233,80326,-53375,244713,204355,-102283,159081,720870
2019-04-29,-30560,-74858,297473,80839,-52545,253938,208630,-102372,160737,741282
2019-04-30,-35672,-74533,292613,77983,-54245,245451,211850,-101580,160922,722789
2019-05-06,-34304,-76166,292953,75630,-56507,247419,210500,-103074,158909,715360
2019-05-07,-34370,-76546,290793,75938,-57203,243978,208660,-103386,157089,704953
2019-05-08,-34370,-81030,291273,78162,-55827,242202,203830,-105402,158342,697180
2019-05-09,-33154,-78430,291826,78300,-56292,243183,206360,-105558,159944,706179
2019-05-10,-36418,-77394,288300,79542,-53316,236127,201850,-104008,159428,694111
2019-05-13,-40774,-78258,286356,77696,-48516,234545,200850,-103748,149908,678059
2019-05-14,-39968,-81170,287733,81544,-50966,237532,203190,-104581,154481,687795
2019-05-15,-38518,-83867,291493,82934,-55094,239924,205290,-105524,152121,688759
2019-05-16,-40258,-81755,293287,84342,-55569,242602,201395,-104992,162109,701161
2019-05-17,-38698,-82821,293817,84066,-61823,238437,200435,-105160,166771,695024
2019-05-20,-38158,-86097,306657,84948,-64284,252597,203515,-105160,166003,720021
