Date,TA,M,RB,FG,MA,HC,V,RM,AG,combined
2019-09-03,-10395,-14080,39095,5320,-7370,33485,27795,-10935,17515,80430
2019-09-04,-10175,-14080,39255,5200,-6570,33255,27595,-12045,17515,79950
2019-09-05,-10125,-14080,38735,5160,-6970,32775,27495,-12855,17515,77650
2019-09-06,-9885,-14080,39835,5680,-8110,34115,28345,-12945,17515,80470
2019-09-09,-10105,-14080,39655,5720,-7850,34055,28095,-12855,17515,80150
2019-09-10,-10445,-14080,39605,5800,-7810,33985,28145,-13275,17515,79440
2019-09-11,-10565,-14085,40165,6800,-7870,34515,28045,-12945,17515,81575
2019-09-12,-9705,-13975,40395,7200,-9850,34475,28795,-12825,17515,82025
2019-09-16,-9125,-13825,40185,6880,-10710,34125,29045,-12435,17515,81655
2019-09-17,-9865,-13945,39905,6915,-9015,33935,28695,-12585,17515,81555
2019-09-18,-10435,-13915,39125,6375,-8885,33115,27745,-12405,17515,78235
2019-09-19,-10345,-13945,39005,5715,-8945,32835,27595,-12620,17515,76810
2019-09-20,-10175,-13975,39975,6135,-9315,33925,27895,-12540,17515,79440
2019-09-23,-10375,-13935,39735,4695,-9635,33845,27695,-12460,17515,77080
2019-09-24,-10335,-13795,39885,4990,-9735,33975,27395,-12100,17515,77795
2019-09-25,-10365,-14005,39415,5630,-9545,33475,27095,-12740,17515,76475
2019-09-26,-10575,-14135,39315,6110,-9245,33295,26995,-13300,17515,75975
2019-09-27,-10475,-13965,39625,6470,-9635,33505,27495,-12580,17515,77955
2019-09-30,-10475,-13545,39135,6350,-9555,33125,27045,-11180,17515,78415
2019-10-08,-10175,-12875,39165,5985,-9415,33185,26745,-8940,17515,81190
2019-10-09,-10295,-12815,39205,6285,-9175,32975,26845,-8980,17515,81560
2019-10-10,-10545,-12365,39125,6585,-8965,32725,26995,-7860,17515,83210
2019-10-11,-10415,-12765,38825,6225,-8875,32555,27145,-9220,17515,80990
2019-10-14,-10785,-12765,38845,6345,-8865,32435,26895,-9220,17515,80400
2019-10-15,-10765,-12695,38705,6105,-8285,32115,26545,-9060,17515,80180
2019-10-16,-10965,-12645,38845,5085,-8235,32225,26395,-9140,17515,79080
2019-10-17,-11045,-12565,38705,6705,-8335,32095,26445,-8860,17515,80660
2019-10-18,-11475,-12115,38555,7900,-7935,32025,26195,-6865,17515,83800
2019-10-21,-11435,-12205,38735,7460,-8085,32225,26345,-7565,17515,82990
2019-10-22,-11395,-12165,38705,7540,-8055,32215,26495,-7620,17515,83235
2019-10-23,-11205,-12335,38735,7540,-8115,32605,26395,-8305,17515,82830
2019-10-24,-11305,-12300,38915,7540,-7765,32675,26495,-8905,17515,82865
2019-10-25,-11665,-13180,38835,7335,-7815,32485,26895,-10460,17515,79945
2019-10-28,-11565,-13125,38975,7395,-7900,32695,26595,-10420,17515,80165
2019-10-29,-11675,-13095,39095,7455,-8020,32745,26245,-10300,17515,79965
2019-10-30,-11660,-13435,38995,7755,-7980,32635,26495,-11420,17515,78900
2019-10-31,-11660,-13315,39125,8055,-7600,32685,26545,-11105,17515,80245
2019-11-01,-11660,-13245,39075,7275,-7760,32555,26995,-11255,17515,79495
2019-11-04,-11660,-13335,39355,7455,-8385,32830,26945,-11435,17515,79285
2019-11-05,-11660,-13715,39335,7215,-7395,32830,26945,-12575,17515,78495
2019-11-06,-11660,-13685,39185,7575,-6825,32250,26645,-12515,17515,78485
2019-11-07,-11660,-13625,39145,7875,-5685,32410,26690,-12485,17515,80180
2019-11-08,-11660,-14075,38965,6315,-4760,31870,26765,-13565,17515,77370
2019-11-11,-11660,-14135,39440,5895,-4905,32790,27515,-13630,17515,78825
2019-11-12,-11660,-14115,39400,5715,-4845,32850,27365,-13770,17515,78455
2019-11-13,-11665,-14240,40880,7335,-4605,34570,27965,-14035,17515,83720
2019-11-14,-11475,-14445,41375,7090,-4965,34565,28565,-14160,17515,84065
2019-11-15,-11765,-14330,41115,6930,-5235,34300,27740,-13920,17515,82350
2019-11-18,-11715,-14450,41465,6730,-4215,34820,27590,-13960,17515,83780
2019-11-19,-11585,-14570,41725,7050,-3675,35340,28040,-13920,17515,85920
2019-11-20,-11775,-14690,41435,6330,-4340,34840,28040,-13880,17515,83475
2019-11-21,-11725,-14990,41675,5810,-4385,35300,27965,-14060,17515,83105
2019-11-22,-11835,-14750,41945,5930,-5380,35980,28790,-13600,17515,84595
2019-11-25,-11715,-14650,41315,5725,-4985,35100,29090,-13460,17515,83935
2019-11-26,-11735,-14910,41375,6565,-4900,35120,29615,-13760,17515,84885
2019-11-27,-11655,-14790,41955,7225,-4460,36060,30665,-13565,17515,88950
2019-11-28,-11870,-14490,42045,7400,-4300,36120,31265,-13575,17515,90110
2019-11-29,-11515,-15010,42065,7360,-2540,36700,31110,-13665,17515,92020
2019-12-02,-11580,-14810,41805,7200,-4260,36140,30110,-13415,17515,88705
2019-12-03,-11800,-15070,41905,7800,-4465,36460,28710,-13475,17515,87580
2019-12-04,-12400,-14770,41815,7520,-5275,36500,29405,-13485,17515,86825
2019-12-05,-12320,-14890,42145,7560,-5245,36680,29480,-13485,17515,87440
2019-12-06,-12625,-14250,42885,9000,-6175,38320,30980,-13220,17515,92430
2019-12-09,-12385,-14230,42825,9400,-5935,38440,31130,-13220,17515,93540
2019-12-10,-12395,-13950,43145,9440,-5185,39080,31805,-13220,17515,96235
2019-12-11,-12765,-14430,43015,9160,-6385,39240,30380,-13220,17515,92510
2019-12-12,-12705,-14810,43005,9440,-6115,39120,30755,-13220,17515,92985
2019-12-13,-13025,-14490,42575,9360,-6355,38460,31280,-13220,17515,92100
2019-12-16,-12915,-14490,42615,9160,-7315,38800,30755,-13220,17515,90905
2019-12-17,-12895,-14350,42535,10000,-5845,38760,30905,-13220,17515,93405
2019-12-18,-12685,-14750,42955,9840,-6450,38880,31505,-13225,17515,93585
2019-12-19,-12745,-14850,42845,9715,-6870,38520,31430,-13215,17515,92345
2019-12-20,-12535,-14570,43155,9475,-7050,39440,30005,-13335,17515,92100
2019-12-23,-12965,-14570,42875,10075,-6770,39060,30230,-13215,17515,92235
2019-12-24,-12935,-14670,42625,9595,-7170,38420,29780,-13285,17515,89875
2019-12-25,-12975,-14690,43065,9895,-7110,39140,30005,-13150,17515,91695
2019-12-26,-13335,-14690,43185,10615,-7810,39280,29930,-13430,17515,91260
2019-12-27,-13415,-13810,43225,10855,-8350,39320,30455,-14410,17515,91385
2019-12-30,-12995,-13690,43465,10735,-7570,39840,30230,-14630,17515,92900
2019-12-31,-12875,-13650,43245,10975,-7830,39415,29780,-14670,17515,91905
2020-01-02,-13195,-14030,43205,11935,-8110,39110,29705,-14590,17515,91545
2020-01-03,-13625,-14430,43360,12055,-8910,39345,30455,-14190,17515,91575
2020-01-06,-13165,-14290,43600,11995,-8670,39525,29930,-14750,17515,91690
2020-01-07,-13300,-14650,44320,12115,-9530,41145,30755,-14410,17515,93960
2020-01-08,-13300,-14790,43280,11755,-8010,39375,30155,-14150,17515,91830
2020-01-09,-13300,-15715,43595,11875,-8035,39820,31580,-13310,17515,94025
2020-01-10,-13300,-15885,43305,10910,-9025,39200,30305,-13310,17515,89715
2020-01-13,-13300,-15805,43615,11065,-8585,39840,29925,-12990,17515,91280
2020-01-14,-13305,-15555,43380,11535,-8355,39400,29970,-13450,17515,91135
2020-01-15,-13395,-15595,43780,11935,-8225,39840,29895,-13430,17515,92320
2020-01-16,-13375,-15645,44360,11835,-8025,40680,29745,-13230,17515,93860
2020-01-17,-13475,-15675,44480,11735,-8555,40600,29370,-13550,17515,92445
2020-01-20,-13135,-15465,43880,10635,-8315,39800,29520,-14090,17515,90345
2020-01-21,-13105,-15705,43740,11535,-7755,39440,29370,-13170,17515,91865
2020-01-22,-12985,-16055,42880,8835,-7625,38840,29070,-12830,17515,87645
2020-01-23,-11275,-16620,38775,3130,-6175,34400,25845,-11410,17515,74185
2020-02-03,-11180,-16620,40095,3760,-6685,36335,26515,-12950,17515,76785
2020-02-04,-11180,-16620,40115,3960,-6825,36395,26915,-12735,17515,77540
2020-02-05,-11180,-16620,40385,5120,-7005,36675,27065,-12705,17515,79250
2020-02-06,-11180,-16620,40825,5040,-7355,36915,27115,-12675,17515,79580
2020-02-07,-11185,-16620,40855,5240,-7255,36765,27315,-12885,17515,79745
2020-02-10,-11335,-16620,41425,5400,-7295,37365,27815,-12825,17515,81445
2020-02-11,-11285,-16620,41475,5640,-7145,37505,27715,-12760,17515,82040
2020-02-12,-11315,-16620,41565,5680,-7225,37535,27715,-13580,17515,81270
2020-02-13,-11435,-16620,41725,5640,-7295,37705,28165,-13460,17515,81940
2020-02-14,-11535,-16620,42225,5760,-7495,38045,28115,-13920,17515,82090
2020-02-17,-11405,-16620,41845,5640,-7195,37905,28015,-13765,17515,81935
2020-02-18,-11455,-16620,41715,5760,-7535,37805,27765,-13855,17515,81095
2020-02-19,-11645,-16620,42195,6320,-7565,38095,28065,-13795,17515,82565
2020-02-20,-11695,-16620,42175,6560,-7535,38175,28365,-13775,17515,83165
2020-02-21,-11485,-16620,42065,6680,-7265,38105,28165,-13325,17515,83835
2020-02-24,-11405,-16620,42355,6680,-7565,38325,28265,-13535,17515,84015
2020-02-25,-11035,-16620,42075,6560,-7285,38095,28015,-13415,17515,83905
2020-02-26,-10705,-16620,41905,6160,-7205,37895,27815,-13545,17515,83215
2020-02-27,-10295,-16620,41125,5720,-6505,37125,27465,-13145,17515,82385
2020-02-28,-10525,-16620,41925,6395,-6985,38005,27865,-14185,17515,83390
2020-03-02,-10745,-16620,42075,6295,-7075,38055,27965,-14355,17515,83110
2020-03-03,-10835,-16620,42475,6395,-7035,38325,28065,-14345,17515,83940
2020-03-04,-10765,-16620,42285,6355,-7095,38285,28065,-14435,17515,83590
2020-03-05,-10475,-16620,42075,6195,-7045,38065,27715,-14145,17515,83280
2020-03-06,-9415,-16620,42035,5775,-5885,38005,26365,-13505,17515,84270
2020-03-09,-8775,-16620,42245,5890,-6035,38190,27365,-13775,17515,86000
2020-03-10,-8805,-16620,42215,6050,-5815,38250,27515,-13515,17515,86790
2020-03-11,-8395,-16620,42165,5970,-5475,38110,27365,-13395,17515,87240
2020-03-12,-8365,-16620,42325,5245,-5475,38270,27565,-13605,17515,86855
2020-03-13,-7905,-16620,42045,3680,-5195,37790,27215,-13495,17515,85030
2020-03-16,-7545,-16620,42275,3160,-4945,37690,26965,-13595,17515,84900
2020-03-17,-7025,-16620,42045,2635,-4415,36710,25865,-13485,17515,83225
2020-03-18,-6355,-16620,41565,2055,-4005,36290,24460,-13275,17515,81630
2020-03-19,-6835,-16625,40785,2035,-4405,34110,24635,-14015,17515,77200
2020-03-20,-6135,-17610,39895,1235,-4225,31725,23435,-15045,17515,70790
2020-03-23,-5835,-17610,40655,1730,-4045,32645,22885,-14845,17515,73095
2020-03-24,-6065,-17610,40845,1730,-3825,32665,22735,-15145,17515,72845
2020-03-25,-5895,-17610,40605,1730,-3785,32185,21830,-14655,17515,71920
2020-03-26,-5645,-17610,40485,1730,-3060,32285,21830,-15295,17515,72235
2020-03-27,-4815,-17610,39615,1730,-1585,31365,21830,-15605,17515,72440
2020-03-30,-5215,-17610,39525,1730,-1945,31285,21830,-15395,17515,71720
2020-03-31,-4885,-17610,38885,1730,-1645,30565,21830,-14250,17515,72135
2020-04-01,-5615,-17610,39485,1730,-2395,31355,21830,-14250,17515,72045
2020-04-02,-5815,-17610,39085,1730,-2455,30925,21830,-14250,17515,70955
2020-04-03,-6085,-17610,39255,1730,-2905,31205,21830,-14250,17515,70685
2020-04-07,-6035,-17610,39635,1730,-2855,31605,21830,-14250,17515,71565
2020-04-08,-6465,-17610,40255,1730,-3585,32065,21830,-14250,17515,71485
2020-04-09,-6385,-17610,40925,1730,-3815,32665,21830,-14250,17515,72605
2020-04-10,-5965,-17610,41065,1730,-3495,32775,21830,-14250,17515,73595
2020-04-13,-6145,-17610,41035,1730,-2765,32575,21830,-14250,17515,73915
2020-04-14,-6095,-17610,40925,1730,-2925,32535,21830,-14250,17515,73655
2020-04-15,-5835,-17615,41045,1730,-2435,32915,21830,-14250,17515,74900
2020-04-16,-5765,-17725,41005,1730,-2665,32925,21830,-14250,17515,74600
2020-04-17,-5565,-17365,40815,1730,-2695,32755,21830,-14250,17515,74770
2020-04-20,-5075,-17325,40565,1730,-2165,32425,21830,-14250,17515,75250
2020-04-21,-4145,-17635,40945,1730,-1725,32685,21830,-14250,17515,76950
2020-04-22,-5205,-17685,40570,1730,-2475,32305,21830,-14250,17515,74335
2020-04-23,-5225,-17565,40570,1730,-2045,32495,21830,-14250,17515,75055
2020-04-24,-4975,-17725,40570,1730,-1775,32355,21825,-14250,17515,75270
2020-04-27,-5175,-17285,40565,1730,-2225,32195,21775,-14250,17515,74845
2020-04-28,-5505,-17195,40635,1730,-2245,32275,21625,-14250,17515,74585
2020-04-29,-5635,-17295,41125,1730,-2955,32805,21425,-14250,17515,74465
2020-04-30,-5995,-17585,41415,1730,-2995,33125,20550,-14250,17515,73510
2020-05-06,-6025,-17525,41845,1730,-2665,33635,20800,-14250,17515,75060
2020-05-07,-6025,-17795,41895,1730,-2855,33855,20125,-14250,17515,74195
2020-05-08,-5905,-17625,41885,1730,-2705,33795,20350,-14250,17515,74790
2020-05-11,-5795,-17685,41985,1730,-2445,33905,20700,-14250,17515,75660
2020-05-12,-5735,-17655,42045,1730,-2745,33955,20525,-14250,17515,75385
2020-05-13,-5855,-17375,41905,1730,-2745,34025,20300,-14250,17515,75250
2020-05-14,-6285,-17395,42075,1730,-2915,34235,19875,-14250,17515,74585
2020-05-15,-6415,-17735,42665,1730,-2605,34985,19550,-14250,17515,75440
2020-05-18,-6475,-17655,42865,1730,-2545,35195,19725,-14250,17515,76105
2020-05-19,-6995,-17915,42705,1730,-2915,35025,19275,-14250,17515,74175
2020-05-20,-6995,-17715,42975,1730,-2965,35235,18975,-14250,17515,74505
2020-05-21,-6515,-17815,42435,1730,-2415,34705,19100,-14250,17515,74490
2020-05-22,-6675,-18175,42305,1730,-2555,34545,18875,-14250,17515,73315
2020-05-25,-6695,-18155,42145,1730,-2555,34555,18825,-14250,17515,73115
2020-05-26,-6565,-18335,42225,1730,-2755,34685,18950,-14255,17515,73195
2020-05-27,-6735,-18135,42295,1730,-2705,34785,19100,-14175,17515,73675
2020-05-28,-6485,-18245,42995,1730,-2605,35525,19275,-14065,17515,75640
2020-05-29,-6895,-18095,42965,1730,-2845,35635,18600,-14325,17515,74285
2020-06-01,-6865,-18015,43525,1730,-2795,35915,18125,-14235,17515,74900
2020-06-02,-7070,-18135,43535,1730,-3310,35480,18170,-14125,17515,73790
2020-06-03,-6450,-18475,43245,1730,-3150,35075,18170,-13825,17515,73835
2020-06-04,-6770,-18725,43305,1730,-3790,35305,18170,-13675,17515,73065
2020-06-05,-7470,-18465,43465,1730,-3510,35570,18170,-13740,17515,73265
2020-06-08,-7310,-18495,43505,1730,-3430,35690,18170,-13640,17515,73735
2020-06-09,-7130,-18475,43245,1730,-3310,35070,18170,-13820,17515,72995
2020-06-10,-6830,-18335,43335,1730,-2690,35410,18170,-14380,17515,73925
2020-06-11,-6710,-18665,43585,1730,-2450,36130,18170,-13940,17515,75365
2020-06-12,-6350,-18375,43155,1730,-1750,35490,18170,-14580,17515,75005
2020-06-15,-6930,-18665,43395,1730,-2330,36090,18170,-14460,17515,74515
2020-06-16,-7130,-18465,43305,1730,-2250,35870,18170,-14500,17515,74245
2020-06-17,-7010,-18435,43525,1730,-2230,36770,18170,-14440,17515,75595
2020-06-18,-7250,-18355,43905,1730,-2695,37530,18170,-14680,17515,75870
2020-06-19,-7150,-18485,43785,1725,-2370,37070,18170,-14280,17515,75980
2020-06-22,-7030,-18325,43665,1705,-2855,36610,18170,-14580,17515,74875
2020-06-23,-7010,-18405,43625,2305,-2615,36630,18170,-14520,17515,75695
2020-06-24,-6250,-18255,43070,2085,-2435,35750,18170,-15000,17515,74650
2020-06-29,-6470,-18315,43405,2165,-2615,36050,18170,-14840,17515,75065
2020-06-30,-6470,-18945,43465,2425,-2945,36010,18170,-13960,17515,75265
2020-07-01,-6610,-19135,43485,2560,-3815,35950,18170,-13780,17515,74340
2020-07-02,-6670,-19235,43890,2280,-4145,36550,18170,-13640,17515,74715
2020-07-03,-6890,-19460,43905,2760,-4745,36930,18170,-13385,17515,74800
2020-07-06,-6290,-19460,44035,3880,-4055,37290,18170,-13595,17515,77490
2020-07-07,-6410,-19460,44510,4040,-4535,38065,18170,-13595,17515,78300
2020-07-08,-6335,-19460,44930,4480,-4625,39175,18165,-13535,17515,80310
2020-07-09,-5525,-19460,44390,4200,-3785,37945,17990,-13415,17515,79855
2020-07-10,-6035,-19460,45510,6160,-4865,40195,18815,-14795,17515,83040
2020-07-13,-6065,-19460,45750,6640,-4985,40370,18590,-15035,17515,83320
2020-07-14,-6065,-19460,45790,7120,-5735,40290,18215,-15005,17515,82665
2020-07-15,-5825,-19460,45110,6840,-5375,39550,18190,-14735,17515,81810
2020-07-16,-5375,-19460,45390,8520,-4415,40350,17965,-14465,17515,86025
2020-07-17,-5015,-19460,44970,7880,-3995,39330,18315,-13505,17515,86035
2020-07-20,-5345,-19460,45950,9480,-4325,40430,18315,-13655,17515,88905
2020-07-21,-5345,-19460,46530,9440,-4595,41070,18090,-13025,17515,90220
2020-07-22,-5645,-19460,46790,8600,-4925,41250,18040,-12790,17515,89375
2020-07-23,-5620,-19460,45590,8880,-3490,40530,17615,-11590,17515,89970
2020-07-24,-5260,-19460,45130,8840,-3895,39810,17965,-11150,17515,89495
2020-07-27,-5700,-19460,45205,9080,-3715,39570,18090,-13710,17515,86875
2020-07-28,-5620,-19460,45510,8480,-4465,40810,17940,-13395,17515,87315
2020-07-29,-5860,-19460,45545,9880,-3985,40910,18315,-13725,17515,89135
2020-07-30,-6100,-19460,45720,10800,-3115,41130,18340,-13275,17515,91555
2020-07-31,-5220,-19460,46760,12880,-2785,42290,18715,-12705,17515,97990
2020-08-03,-5545,-19460,46740,14880,-2815,42990,18840,-13545,17515,99600
2020-08-04,-6445,-19460,46700,15560,-2875,42990,19265,-14535,17515,98715
2020-08-05,-6650,-19460,47740,15880,-2695,42810,18810,-14595,17515,99355
2020-08-06,-7410,-19460,47720,15840,-2995,42810,18410,-15015,17515,97415
2020-08-07,-7530,-19460,47720,16040,-3655,42910,17710,-15045,17515,96205
2020-08-10,-7370,-19460,47480,18520,-3445,43010,18160,-15465,17515,98945
2020-08-11,-6735,-19460,47760,18120,-3630,43010,17910,-15375,17515,99115
2020-08-12,-6235,-19465,47520,18440,-3150,43425,17910,-14805,17515,101155
2020-08-13,-6385,-19605,47660,17840,-3230,43125,18410,-14715,17515,100615
2020-08-14,-6485,-19735,48300,18520,-2990,44385,19510,-14535,17515,104485
2020-08-17,-6190,-19815,48860,18800,-3830,45495,20460,-14630,17515,106665
2020-08-18,-5710,-19825,48620,18200,-3750,45705,20110,-14870,17515,105995
2020-08-19,-5170,-19840,47880,17800,-3150,46425,20560,-14990,17515,107030
2020-08-20,-5050,-19840,47800,14080,-3950,46425,19860,-15435,17515,101405
2020-08-21,-5470,-19840,47820,14955,-4590,45225,19960,-15375,17515,100200
2020-08-24,-5830,-19840,47260,13735,-4750,45105,20010,-13965,17515,99240
2020-08-25,-6130,-19840,47700,14035,-5430,44265,20660,-13335,17515,99440
2020-08-26,-5590,-19840,47520,14495,-5230,44925,20210,-13425,17515,100580
2020-08-27,-4390,-19840,47860,15995,-4750,45405,19760,-13215,17515,104340
2020-08-28,-5770,-19840,48760,16255,-6035,47260,20310,-12765,17515,105690
2020-08-31,-5895,-19840,48660,15595,-8540,47975,20410,-13155,17515,102725
2020-09-01,-7095,-19840,48740,15695,-8825,48095,20960,-13130,17515,102115
2020-09-02,-5495,-19840,48980,14995,-8530,48420,20560,-12895,17515,103710
2020-09-03,-4950,-19840,48260,14295,-9615,47140,19860,-11400,17515,101265
2020-09-04,-5030,-19840,47900,14255,-9590,45020,19510,-11080,17515,98660
2020-09-07,-5310,-19840,47560,14195,-8515,45055,19160,-10840,17515,98980
2020-09-08,-3350,-19845,46340,14195,-7375,42800,18360,-11685,17515,96955
2020-09-09,-3630,-19755,45980,13655,-7345,41875,19910,-11735,17515,96470
2020-09-10,-2910,-19265,46480,13955,-7795,43045,19710,-9185,17515,101550
2020-09-11,-3350,-18925,46460,12955,-8605,43045,18860,-7390,17515,100565
2020-09-14,-3670,-18925,45020,12915,-10315,41035,19010,-7910,17515,94675
2020-09-15,-3750,-19290,44680,12995,-10260,40280,19310,-9390,17515,92090
2020-09-16,-3190,-19095,44360,12935,-10420,40100,20260,-9150,17515,93315
2020-09-17,-3630,-18555,44560,13335,-10120,40840,20110,-6590,17515,97465
2020-09-18,-2670,-18635,43620,12695,-10100,39520,20810,-7195,17515,95560
2020-09-21,-2350,-19005,43460,13095,-8860,39460,19910,-8155,17515,95070
2020-09-22,-1190,-19145,43560,13295,-8800,39560,20060,-8785,17515,96070
2020-09-23,-1555,-19395,43700,13295,-8500,39700,18960,-9445,17515,94275
2020-09-24,-1375,-19455,43320,13235,-8920,39500,19210,-9630,17515,93400
2020-09-25,-415,-19245,43540,13195,-8400,39600,19210,-9550,17515,95450
2020-09-28,-445,-19445,43415,13495,-8100,39720,19310,-10030,17515,95435
2020-09-29,155,-19515,43655,14295,-6920,39880,19210,-10090,17515,98185
2020-09-30,-265,-18545,44425,14495,-8180,41560,21110,-8270,17515,103845
2020-10-09,-655,-17995,44425,14895,-9000,41900,22060,-6750,17515,106395
2020-10-12,-655,-18405,44235,14470,-9140,41680,21660,-6970,17515,104390
2020-10-13,-1260,-18435,44175,13750,-9380,41260,21960,-6950,17515,102635
2020-10-14,-2145,-18345,43805,13190,-9520,40500,21560,-6950,17515,99610
2020-10-15,-2475,-17935,43885,13470,-9880,40660,21610,-6630,17515,100220
2020-10-16,-2510,-17795,43695,12870,-9540,40740,21260,-6690,17515,99545
2020-10-19,-2635,-17575,43675,13430,-9360,40720,20960,-6230,17515,100500
2020-10-20,-3055,-17785,43945,12550,-10600,41480,20710,-6470,17515,98290
2020-10-21,-2395,-17775,43925,13110,-10165,41840,20410,-6470,17515,99995
2020-10-22,-1800,-18045,43775,12870,-9955,41420,20060,-7090,17515,98750
2020-10-23,-840,-17715,43665,13310,-9725,41420,20360,-6630,17515,101360
2020-10-26,-560,-17705,43695,14350,-9965,41760,20810,-6710,17515,103190
2020-10-27,120,-17715,44075,13670,-10105,42500,21310,-6770,17515,104600
2020-10-28,200,-18165,43990,13390,-9920,42315,20810,-7710,17515,102425
2020-10-29,1560,-18205,44610,14630,-9780,42855,21810,-7830,17515,107165
2020-10-30,1840,-18155,44850,14350,-9980,43275,23705,-7830,17515,109570
2020-11-02,1280,-17850,44650,13830,-10340,42795,23775,-7530,17515,108125
2020-11-03,1400,-17630,45250,13950,-10780,43245,23725,-7150,17515,109525
2020-11-04,2840,-16190,45090,13910,-10280,43605,23325,-5490,17515,114325
2020-11-05,4120,-16470,45590,14350,-10520,44020,23925,-5595,17515,116935
2020-11-06,3640,-17050,46970,14830,-10780,46380,24670,-6040,17515,120135
2020-11-09,3160,-16970,46470,15030,-11540,44735,22795,-6225,17515,114970
2020-11-10,1160,-15070,46610,15790,-12260,44915,22865,-5655,17515,115870
2020-11-11,1195,-15335,46390,15750,-12320,44525,22665,-5965,17515,114420
2020-11-12,1375,-15515,46490,16865,-12460,45515,24560,-6075,17515,118270
2020-11-13,1135,-15580,46690,17285,-12740,46170,25010,-6195,17515,119290
2020-11-16,1165,-15340,47790,18005,-12940,48330,26060,-6140,17515,124445
2020-11-17,565,-15320,47390,16685,-12960,47685,26210,-5940,17515,121830
2020-11-18,325,-15160,47810,18125,-13120,48430,25835,-5600,17515,124160
2020-11-19,-305,-14260,48330,18005,-13040,49110,24035,-4720,17515,124670
2020-11-20,-125,-13520,47110,17225,-12960,47030,25610,-3925,17515,123960
2020-11-23,-395,-13960,47250,17405,-13185,47825,25160,-4165,17515,123450
2020-11-24,-425,-13840,47530,17465,-13275,48005,25310,-4195,17515,124090
2020-11-25,-275,-13880,48270,18665,-12980,49860,25160,-4275,17515,128060
2020-11-26,-575,-14200,49050,20525,-13365,51855,27260,-4515,17515,133550
2020-11-27,565,-13840,48830,20045,-13575,52245,26360,-4205,17515,133940
2020-11-30,385,-14940,48830,19565,-13925,52185,29510,-4815,17515,134310
2020-12-01,565,-15860,49790,21365,-14055,54705,29280,-5285,17515,138020
2020-12-02,-125,-16300,49030,21125,-13735,54225,29280,-5355,17515,135660
2020-12-03,-1955,-15740,49810,21725,-13585,55815,30780,-5255,17515,139110
2020-12-04,-2860,-15980,51790,23285,-13865,58155,32330,-5225,17515,145145
2020-12-07,-2380,-16340,51825,25325,-13715,58545,31825,-5325,17515,147275
2020-12-08,-2000,-16420,52575,26105,-14385,61005,34825,-5275,17515,153945
2020-12-09,-1860,-15640,53085,27425,-14615,63195,36025,-4885,17515,160245
2020-12-10,-2580,-16460,53015,28385,-15615,62505,38725,-5295,17515,160195
2020-12-11,-3460,-16000,52565,26945,-15615,62265,33925,-5025,17515,153115
2020-12-14,-3160,-16180,53415,28445,-16015,63975,34520,-5175,17515,157340
2020-12-15,-3260,-15460,54165,28205,-15775,65295,33620,-4715,17515,159590
2020-12-16,-3860,-15480,54435,28625,-15895,66135,32870,-4505,17515,159840
2020-12-17,-3520,-14660,55845,30845,-16035,71025,33370,-4205,17515,170180
2020-12-18,-3280,-12540,57285,32705,-15975,75010,34370,-3205,17515,181885
2020-12-21,-2920,-12180,56365,29705,-15535,74130,32820,-3120,17515,176780
2020-12-22,-2860,-11900,55505,30180,-15145,72350,32920,-3120,17515,175445
2020-12-23,-3220,-12060,55795,28780,-15955,71850,32270,-3120,17515,171855
2020-12-24,-3360,-12040,56245,29140,-15445,71950,30420,-3120,17515,171305
2020-12-25,-2880,-11960,55355,26620,-14495,68530,29070,-3125,17515,164630
2020-12-28,-2800,-12700,55205,26860,-14225,68185,28970,-3505,17515,163505
2020-12-29,-2940,-10800,55525,26660,-14525,68535,29120,-2725,17515,166365
2020-12-30,-3300,-8665,56685,26940,-14835,69745,29470,-1800,17515,171755
2020-12-31,-4340,-8615,56755,27340,-14915,69325,30270,-1800,17515,171535
2021-01-04,-4005,-8655,56785,26220,-15025,69345,29870,-1800,17515,170250
2021-01-05,-4305,-8115,56555,25700,-14725,69455,30070,-1805,17515,170345
2021-01-06,-4815,-8285,57345,25980,-14665,70815,29870,-1955,17515,171805
2021-01-07,-4645,-8185,57525,26100,-14035,70715,28170,-1625,17515,171535
2021-01-08,-4035,-7670,56295,26020,-14135,68895,27570,-1175,17515,169280
2021-01-11,-4285,-7430,56125,25620,-14285,68935,28420,-945,17515,169670
2021-01-12,-4765,-4690,55775,24420,-14490,68755,28570,345,17515,171435
2021-01-13,-4675,-5475,55805,22260,-14490,68635,28370,165,17515,168110
2021-01-14,-4665,-5635,56495,22820,-14490,69285,28570,-225,17515,169670
2021-01-15,-4405,-5805,56775,25100,-14490,69455,30070,-405,17515,173810
2021-01-18,-4365,-5875,55875,25015,-14490,68355,30170,-395,17515,171805
2021-01-19,-4375,-7215,55995,25075,-14490,68635,30215,-1745,17515,169610
2021-01-20,-4315,-6945,56495,25415,-14490,68745,32990,-1585,17515,173825
2021-01-21,-3975,-7825,55925,25715,-14490,68145,33360,-2355,17515,172015
2021-01-22,-4115,-8385,56255,26135,-14490,68755,31960,-2965,17515,170665
2021-01-25,-3955,-8305,56225,25255,-14490,68835,31860,-2990,17515,169950
2021-01-26,-4205,-7435,57125,25455,-14490,69825,32610,-2995,17515,173405
2021-01-27,-4055,-7745,56335,25475,-14490,69225,33405,-3300,17515,172365
