Date,CarryContract,CurrentContract
1982-04-07,198205,198212
1982-04-08,198205,198212
1982-04-12,198205,198212
1982-04-13,198205,198212
1982-04-14,198205,198212
1982-04-15,198205,198212
1982-04-16,198205,198212
1982-04-19,198205,198212
1982-04-20,198205,198212
1982-04-21,198205,198212
1982-04-22,198205,198212
1982-04-23,198205,198212
1982-04-26,198205,198212
1982-04-27,198205,198212
1982-04-28,198205,198212
1982-04-29,198205,198212
1982-04-30,198205,198212
1982-05-03,198205,198212
1982-05-04,198205,198212
1982-05-05,198207,198212
1982-05-06,198207,198212
1982-05-07,198207,198212
1982-05-10,198207,198212
1982-05-11,198207,198212
1982-05-12,198207,198212
1982-05-13,198207,198212
1982-05-14,198207,198212
1982-05-17,198207,198212
1982-05-18,198207,198212
1982-05-19,198207,198212
1982-05-20,198207,198212
1982-05-21,198207,198212
1982-05-24,198207,198212
1982-05-25,198207,198212
1982-05-26,198207,198212
1982-05-27,198207,198212
1982-05-28,198207,198212
1982-06-01,198207,198212
1982-06-02,198207,198212
1982-06-03,198207,198212
1982-06-04,198207,198212
1982-06-07,198207,198212
1982-06-08,198207,198212
1982-06-09,198207,198212
1982-06-10,198207,198212
1982-06-11,198207,198212
1982-06-14,198207,198212
1982-06-15,198207,198212
1982-06-16,198207,198212
1982-06-17,198207,198212
1982-06-18,198207,198212
1982-06-21,198207,198212
1982-06-22,198207,198212
1982-06-23,198207,198212
1982-06-24,198207,198212
1982-06-25,198207,198212
1982-06-28,198207,198212
1982-06-29,198207,198212
1982-06-30,198207,198212
1982-07-01,198207,198212
1982-07-02,198207,198212
1982-07-06,198209,198212
1982-07-07,198209,198212
1982-07-08,198209,198212
1982-07-09,198209,198212
1982-07-12,198209,198212
1982-07-13,198209,198212
1982-07-14,198209,198212
1982-07-15,198209,198212
1982-07-16,198209,198212
1982-07-19,198209,198212
1982-07-20,198209,198212
1982-07-21,198209,198212
1982-07-22,198209,198212
1982-07-23,198209,198212
1982-07-26,198209,198212
1982-07-27,198209,198212
1982-07-28,198209,198212
1982-07-29,198209,198212
1982-07-30,198209,198212
1982-08-02,198209,198212
1982-08-03,198209,198212
1982-08-04,198209,198212
1982-08-05,198209,198212
1982-08-06,198209,198212
1982-08-09,198209,198212
1982-08-10,198209,198212
1982-08-11,198209,198212
1982-08-12,198209,198212
1982-08-13,198209,198212
1982-08-16,198209,198212
1982-08-17,198209,198212
1982-08-18,198209,198212
1982-08-19,198209,198212
1982-08-20,198209,198212
1982-08-23,198209,198212
1982-08-24,198209,198212
1982-08-25,198209,198212
1982-08-26,198209,198212
1982-08-27,198209,198212
1982-08-30,198209,198212
1982-08-31,198209,198212
1982-09-01,198209,198212
1982-09-02,198209,198212
1982-09-03,198209,198212
1982-09-07,198212,198303
1982-09-08,198212,198303
1982-09-09,198212,198303
1982-09-10,198212,198303
1982-09-13,198212,198303
1982-09-14,198212,198303
1982-09-15,198212,198303
1982-09-16,198212,198303
1982-09-17,198212,198303
1982-09-20,198212,198303
1982-09-21,198212,198303
1982-09-22,198212,198303
1982-09-23,198212,198303
1982-09-24,198212,198303
1982-09-27,198212,198303
1982-09-28,198212,198303
1982-09-29,198212,198303
1982-09-30,198212,198303
1982-10-01,198212,198303
1982-10-04,198212,198303
1982-10-05,198212,198303
1982-10-06,198212,198303
1982-10-07,198212,198303
1982-10-08,198212,198303
1982-10-11,198212,198303
1982-10-12,198212,198303
1982-10-13,198212,198303
1982-10-14,198212,198303
1982-10-15,198212,198303
1982-10-18,198212,198303
1982-10-19,198212,198303
1982-10-20,198212,198303
1982-10-21,198212,198303
1982-10-22,198212,198303
1982-10-25,198212,198303
1982-10-26,198212,198303
1982-10-27,198212,198303
1982-10-28,198212,198303
1982-10-29,198212,198303
1982-11-01,198212,198303
1982-11-03,198212,198303
1982-11-04,198212,198303
1982-11-05,198212,198303
1982-11-08,198212,198303
1982-11-09,198212,198303
1982-11-10,198212,198303
1982-11-11,198212,198303
1982-11-12,198212,198303
1982-11-15,198212,198303
1982-11-16,198212,198303
1982-11-17,198212,198303
1982-11-18,198212,198303
1982-11-19,198212,198303
1982-11-22,198212,198303
1982-11-23,198212,198303
1982-11-24,198212,198303
1982-11-26,198212,198303
1982-11-29,198212,198303
1982-11-30,198212,198303
1982-12-01,198212,198303
1982-12-02,198212,198303
1982-12-03,198212,198303
1982-12-06,198212,198303
1982-12-07,198212,198303
1982-12-08,198212,198303
1982-12-09,198303,198305
1982-12-10,198303,198305
1982-12-13,198303,198305
1982-12-14,198303,198305
1982-12-15,198303,198305
1982-12-16,198303,198305
1982-12-17,198303,198305
1982-12-20,198303,198305
1982-12-21,198303,198305
1982-12-22,198303,198305
1982-12-23,198303,198305
1982-12-27,198303,198305
1982-12-28,198303,198305
1982-12-29,198303,198305
1982-12-30,198303,198307
1983-01-03,198303,198307
1983-01-04,198303,198307
1983-01-05,198303,198307
1983-01-06,198303,198307
1983-01-07,198303,198307
1983-01-10,198303,198307
1983-01-11,198303,198307
1983-01-12,198303,198307
1983-01-13,198303,198307
1983-01-14,198303,198307
1983-01-17,198303,198307
1983-01-18,198303,198307
1983-01-19,198303,198307
1983-01-20,198303,198307
1983-01-21,198303,198307
1983-01-24,198303,198307
1983-01-25,198303,198307
1983-01-26,198303,198307
1983-01-27,198303,198307
1983-01-28,198303,198307
1983-01-31,198303,198307
1983-02-01,198303,198307
1983-02-02,198303,198307
1983-02-03,198303,198307
1983-02-04,198303,198307
1983-02-07,198303,198307
1983-02-08,198303,198307
1983-02-09,198303,198307
1983-02-10,198303,198307
1983-02-11,198303,198307
1983-02-14,198303,198307
1983-02-15,198303,198307
1983-02-16,198303,198307
1983-02-17,198303,198307
1983-02-18,198303,198307
1983-02-22,198303,198307
1983-02-23,198303,198307
1983-02-24,198303,198307
1983-02-25,198303,198307
1983-02-28,198303,198307
1983-03-01,198303,198307
1983-03-02,198303,198307
1983-03-03,198303,198307
1983-03-04,198305,198307
1983-03-07,198305,198307
1983-03-08,198305,198307
1983-03-09,198305,198312
1983-03-10,198305,198312
1983-03-11,198305,198312
1983-03-14,198305,198312
1983-03-15,198305,198312
1983-03-16,198305,198312
1983-03-17,198305,198312
1983-03-18,198305,198312
1983-03-21,198305,198312
1983-03-22,198305,198312
1983-03-23,198305,198312
1983-03-24,198305,198312
1983-03-25,198305,198312
1983-03-28,198305,198312
1983-03-29,198305,198312
1983-03-30,198305,198312
1983-03-31,198305,198312
1983-04-04,198305,198312
1983-04-05,198305,198312
1983-04-06,198305,198312
1983-04-07,198305,198312
1983-04-08,198305,198312
1983-04-11,198305,198312
1983-04-12,198305,198312
1983-04-13,198305,198312
1983-04-14,198305,198312
1983-04-15,198307,198312
1983-04-18,198307,198312
1983-04-19,198307,198312
1983-04-20,198307,198312
1983-04-21,198307,198312
1983-04-22,198307,198312
1983-04-25,198307,198312
1983-04-26,198307,198312
1983-04-27,198307,198312
1983-04-28,198307,198312
1983-04-29,198307,198312
1983-05-02,198307,198312
1983-05-03,198307,198312
1983-05-04,198307,198312
1983-05-05,198307,198312
1983-05-06,198307,198312
1983-05-09,198307,198312
1983-05-10,198307,198312
1983-05-11,198307,198312
1983-05-12,198307,198312
1983-05-13,198307,198312
1983-05-16,198307,198312
1983-05-17,198307,198312
1983-05-18,198307,198312
1983-05-19,198307,198312
1983-05-20,198307,198312
1983-05-23,198307,198312
1983-05-24,198307,198312
1983-05-25,198307,198312
1983-05-26,198307,198312
1983-05-27,198307,198312
1983-05-31,198307,198312
1983-06-01,198307,198312
1983-06-02,198307,198312
1983-06-03,198307,198312
1983-06-06,198307,198312
1983-06-07,198307,198312
1983-06-08,198307,198312
1983-06-09,198307,198312
1983-06-10,198307,198312
1983-06-13,198307,198312
1983-06-14,198307,198312
1983-06-15,198307,198312
1983-06-16,198307,198312
1983-06-17,198307,198312
1983-06-20,198307,198312
1983-06-21,198307,198312
1983-06-22,198307,198312
1983-06-23,198307,198312
1983-06-24,198309,198312
1983-06-27,198307,198312
1983-06-28,198307,198312
1983-06-29,198307,198312
1983-06-30,198309,198312
1983-07-01,198309,198312
1983-07-05,198309,198312
1983-07-06,198309,198312
1983-07-07,198309,198312
1983-07-08,198309,198312
1983-07-11,198309,198312
1983-07-12,198309,198312
1983-07-13,198309,198312
1983-07-14,198309,198312
1983-07-15,198309,198312
1983-07-18,198309,198312
1983-07-19,198309,198312
1983-07-20,198309,198312
1983-07-21,198309,198312
1983-07-22,198309,198312
1983-07-25,198309,198312
1983-07-26,198309,198312
1983-07-27,198309,198312
1983-07-28,198309,198312
1983-07-29,198309,198312
1983-08-01,198309,198312
1983-08-02,198309,198312
1983-08-03,198309,198312
1983-08-04,198309,198312
1983-08-05,198309,198312
1983-08-08,198309,198312
1983-08-09,198309,198312
1983-08-10,198309,198312
1983-08-11,198309,198312
1983-08-12,198309,198312
1983-08-15,198309,198312
1983-08-16,198309,198312
1983-08-17,198309,198312
1983-08-18,198312,198403
1983-08-19,198312,198403
1983-08-22,198312,198403
1983-08-23,198312,198403
1983-08-24,198312,198403
1983-08-25,198312,198403
1983-08-26,198312,198403
1983-08-29,198312,198403
1983-08-30,198312,198403
1983-08-31,198312,198403
1983-09-01,198312,198403
1983-09-02,198312,198403
1983-09-06,198312,198403
1983-09-07,198312,198403
1983-09-08,198312,198403
1983-09-09,198312,198403
1983-09-12,198312,198403
1983-09-13,198312,198403
1983-09-14,198312,198403
1983-09-15,198312,198403
1983-09-16,198312,198403
1983-09-19,198312,198403
1983-09-20,198312,198403
1983-09-21,198312,198407
1983-09-22,198312,198407
1983-09-23,198312,198407
1983-09-26,198312,198407
1983-09-27,198312,198407
1983-09-28,198312,198407
1983-09-29,198312,198407
1983-09-30,198312,198407
1983-10-03,198312,198407
1983-10-04,198312,198407
1983-10-05,198312,198407
1983-10-06,198312,198407
1983-10-07,198312,198407
1983-10-10,198312,198407
1983-10-11,198312,198407
1983-10-12,198312,198407
1983-10-13,198312,198407
1983-10-14,198312,198407
1983-10-17,198312,198407
1983-10-18,198312,198407
1983-10-19,198312,198407
1983-10-20,198312,198407
1983-10-21,198312,198407
1983-10-24,198312,198407
1983-10-25,198312,198407
1983-10-26,198312,198407
1983-10-27,198312,198407
1983-10-28,198312,198407
1983-10-31,198312,198407
1983-11-01,198312,198407
1983-11-02,198312,198407
1983-11-03,198312,198407
1983-11-04,198312,198407
1983-11-07,198312,198407
1983-11-08,198312,198407
1983-11-09,198312,198407
1983-11-10,198312,198407
1983-11-11,198312,198407
1983-11-14,198312,198407
1983-11-15,198312,198407
1983-11-16,198312,198407
1983-11-17,198312,198407
1983-11-18,198312,198407
1983-11-21,198312,198407
1983-11-22,198312,198407
1983-11-23,198312,198407
1983-11-25,198312,198407
1983-11-28,198312,198407
1983-11-29,198312,198407
1983-11-30,198312,198407
1983-12-01,198312,198407
1983-12-02,198312,198407
1983-12-05,198403,198407
1983-12-06,198403,198407
1983-12-07,198403,198407
1983-12-08,198403,198407
1983-12-09,198403,198407
1983-12-12,198403,198407
1983-12-13,198403,198407
1983-12-14,198403,198407
1983-12-15,198403,198407
1983-12-16,198403,198407
1983-12-19,198403,198407
1983-12-20,198403,198407
1983-12-21,198403,198407
1983-12-22,198403,198407
1983-12-23,198403,198407
1983-12-27,198403,198407
1983-12-28,198403,198407
1983-12-29,198403,198407
1983-12-30,198403,198407
1984-01-03,198403,198407
1984-01-04,198403,198407
1984-01-05,198403,198407
1984-01-06,198403,198407
1984-01-09,198403,198407
1984-01-10,198403,198407
1984-01-11,198403,198407
1984-01-12,198403,198407
1984-01-13,198403,198407
1984-01-16,198403,198407
1984-01-17,198403,198407
1984-01-18,198403,198407
1984-01-19,198403,198407
1984-01-20,198403,198407
1984-01-23,198403,198407
1984-01-24,198403,198407
1984-01-25,198403,198407
1984-01-26,198403,198407
1984-01-27,198403,198407
1984-01-30,198403,198407
1984-01-31,198403,198407
1984-02-01,198403,198407
1984-02-02,198403,198407
1984-02-03,198403,198407
1984-02-06,198403,198407
1984-02-07,198403,198407
1984-02-08,198403,198407
1984-02-09,198403,198407
1984-02-10,198403,198407
1984-02-13,198403,198407
1984-02-14,198403,198407
1984-02-15,198403,198407
1984-02-16,198403,198407
1984-02-17,198403,198407
1984-02-21,198403,198407
1984-02-22,198403,198407
1984-02-23,198403,198407
1984-02-24,198403,198407
1984-02-27,198403,198407
1984-02-28,198403,198407
1984-02-29,198403,198407
1984-03-01,198403,198407
1984-03-02,198405,198407
1984-03-05,198405,198407
1984-03-06,198405,198407
1984-03-07,198405,198407
1984-03-08,198405,198407
1984-03-09,198405,198407
1984-03-12,198405,198407
1984-03-13,198405,198407
1984-03-14,198405,198407
1984-03-15,198405,198407
1984-03-16,198405,198407
1984-03-19,198405,198407
1984-03-20,198405,198407
1984-03-21,198405,198407
1984-03-22,198405,198407
1984-03-23,198405,198407
1984-03-26,198405,198407
1984-03-27,198405,198407
1984-03-28,198405,198407
1984-03-29,198405,198407
1984-03-30,198405,198407
1984-04-02,198405,198407
1984-04-03,198405,198407
1984-04-04,198405,198407
1984-04-05,198405,198407
1984-04-06,198405,198407
1984-04-09,198405,198407
1984-04-10,198405,198407
1984-04-11,198405,198407
1984-04-12,198405,198407
1984-04-13,198405,198407
1984-04-16,198405,198407
1984-04-17,198405,198407
1984-04-18,198405,198407
1984-04-19,198405,198407
1984-04-23,198405,198407
1984-04-24,198405,198407
1984-04-25,198405,198407
1984-04-26,198405,198407
1984-04-27,198405,198407
1984-04-30,198405,198407
1984-05-01,198405,198407
1984-05-02,198405,198407
1984-05-03,198407,198412
1984-05-04,198407,198412
1984-05-07,198407,198412
1984-05-08,198407,198412
1984-05-09,198407,198412
1984-05-10,198407,198412
1984-05-11,198407,198412
1984-05-14,198407,198412
1984-05-15,198407,198412
1984-05-16,198407,198412
1984-05-17,198407,198412
1984-05-18,198407,198412
1984-05-21,198407,198412
1984-05-22,198407,198412
1984-05-23,198407,198412
1984-05-24,198407,198412
1984-05-25,198407,198412
1984-05-29,198407,198412
1984-05-30,198407,198412
1984-05-31,198407,198412
1984-06-01,198407,198412
1984-06-04,198407,198412
1984-06-05,198407,198412
1984-06-06,198407,198412
1984-06-07,198407,198412
1984-06-08,198407,198412
1984-06-11,198407,198412
1984-06-12,198407,198412
1984-06-13,198407,198412
1984-06-14,198407,198412
1984-06-15,198407,198412
1984-06-18,198407,198412
1984-06-19,198407,198412
1984-06-20,198407,198412
1984-06-21,198407,198412
1984-06-22,198407,198412
1984-06-25,198407,198412
1984-06-26,198407,198412
1984-06-27,198407,198412
1984-06-28,198407,198412
1984-06-29,198407,198412
1984-07-02,198407,198412
1984-07-03,198407,198412
1984-07-05,198409,198412
1984-07-06,198409,198412
1984-07-09,198409,198412
1984-07-10,198407,198412
1984-07-11,198409,198412
1984-07-12,198409,198412
1984-07-13,198409,198412
1984-07-16,198409,198412
1984-07-17,198409,198412
1984-07-18,198409,198412
1984-07-19,198409,198412
1984-07-20,198409,198412
1984-07-23,198409,198412
1984-07-24,198409,198412
1984-07-25,198409,198412
1984-07-26,198409,198412
1984-07-27,198409,198412
1984-07-30,198409,198412
1984-07-31,198409,198412
1984-08-01,198409,198412
1984-08-02,198409,198412
1984-08-03,198409,198412
1984-08-06,198409,198412
1984-08-07,198409,198412
1984-08-08,198409,198412
1984-08-09,198409,198412
1984-08-10,198409,198412
1984-08-13,198409,198412
1984-08-14,198409,198412
1984-08-15,198409,198412
1984-08-16,198409,198412
1984-08-17,198409,198412
1984-08-20,198409,198412
1984-08-21,198409,198412
1984-08-22,198409,198412
1984-08-23,198409,198412
1984-08-24,198409,198412
1984-08-27,198409,198412
1984-08-28,198409,198412
1984-08-29,198409,198412
1984-08-30,198409,198412
1984-08-31,198409,198412
1984-09-04,198409,198412
1984-09-05,198409,198412
1984-09-06,198409,198412
1984-09-07,198409,198412
1984-09-10,198409,198412
1984-09-11,198409,198412
1984-09-12,198409,198412
1984-09-13,198409,198412
1984-09-14,198409,198412
1984-09-17,198412,198503
1984-09-18,198412,198503
1984-09-19,198412,198503
1984-09-20,198412,198503
1984-09-21,198412,198503
1984-09-24,198412,198503
1984-09-25,198412,198503
1984-09-26,198412,198503
1984-09-27,198412,198503
1984-09-28,198412,198503
1984-10-01,198412,198503
1984-10-02,198412,198503
1984-10-03,198412,198503
1984-10-04,198412,198503
1984-10-05,198412,198503
1984-10-08,198412,198503
1984-10-09,198412,198503
1984-10-10,198412,198503
1984-10-11,198412,198503
1984-10-12,198412,198503
1984-10-15,198412,198503
1984-10-16,198412,198503
1984-10-17,198412,198503
1984-10-18,198412,198503
1984-10-19,198412,198503
1984-10-22,198412,198503
1984-10-23,198412,198503
1984-10-24,198412,198503
1984-10-25,198412,198503
1984-10-26,198412,198503
1984-10-29,198412,198503
1984-10-30,198412,198503
1984-10-31,198412,198503
1984-11-01,198412,198503
1984-11-02,198412,198503
1984-11-05,198412,198503
1984-11-06,198412,198503
1984-11-07,198412,198503
1984-11-08,198412,198503
1984-11-09,198412,198503
1984-11-12,198412,198503
1984-11-13,198412,198503
1984-11-14,198412,198503
1984-11-15,198412,198503
1984-11-16,198412,198503
1984-11-19,198412,198503
1984-11-20,198412,198503
1984-11-21,198412,198503
1984-11-23,198412,198503
1984-11-26,198412,198503
1984-11-27,198412,198503
1984-11-28,198412,198503
1984-11-29,198412,198503
1984-11-30,198412,198503
1984-12-03,198412,198503
1984-12-04,198412,198503
1984-12-05,198412,198503
1984-12-06,198503,198507
1984-12-07,198503,198507
1984-12-10,198503,198507
1984-12-11,198503,198507
1984-12-12,198503,198507
1984-12-13,198503,198507
1984-12-14,198503,198507
1984-12-17,198503,198507
1984-12-18,198503,198507
1984-12-19,198503,198507
1984-12-20,198503,198507
1984-12-21,198503,198507
1984-12-24,198503,198507
1984-12-26,198503,198507
1984-12-27,198503,198507
1984-12-28,198503,198507
1984-12-31,198503,198507
1985-01-02,198503,198507
1985-01-03,198503,198507
1985-01-04,198503,198507
1985-01-07,198503,198507
1985-01-08,198503,198507
1985-01-09,198503,198507
1985-01-10,198503,198507
1985-01-11,198503,198507
1985-01-14,198503,198507
1985-01-15,198503,198507
1985-01-16,198503,198507
1985-01-17,198503,198507
1985-01-18,198503,198507
1985-01-21,198503,198507
1985-01-22,198503,198507
1985-01-23,198503,198507
1985-01-24,198503,198507
1985-01-25,198503,198507
1985-01-28,198503,198507
1985-01-29,198503,198507
1985-01-30,198503,198507
1985-01-31,198503,198507
1985-02-01,198503,198507
1985-02-04,198503,198507
1985-02-05,198503,198507
1985-02-06,198503,198507
1985-02-07,198503,198507
1985-02-08,198503,198507
1985-02-11,198503,198507
1985-02-12,198503,198507
1985-02-13,198503,198507
1985-02-14,198503,198507
1985-02-15,198503,198507
1985-02-19,198503,198507
1985-02-20,198503,198507
1985-02-21,198503,198507
1985-02-22,198503,198507
