Date,TA,M,RB,FG,MA,HC,V,SA,RM,AG
2020-10-28,202101,202101,202101,202101,202101,202101,202101,202101,202101,202012
2020-10-29,202101,202101,202101,202101,202101,202101,202101,202101,202101,202012
2020-10-30,202101,202101,202101,202101,202101,202101,202101,202101,202101,202012
2020-11-02,202101,202101,202101,202101,202101,202101,202101,202101,202101,202012
2020-11-03,202101,202101,202101,202101,202101,202101,202101,202101,202101,202012
2020-11-04,202101,202101,202101,202101,202101,202101,202101,202101,202101,202012
2020-11-05,202101,202101,202101,202101,202101,202101,202101,202101,202101,202012
2020-11-06,202101,202101,202101,202101,202101,202101,202101,202101,202101,202012
2020-11-09,202101,202101,202101,202101,202101,202101,202101,202101,202101,202012
2020-11-10,202101,202101,202101,202101,202101,202101,202101,202101,202101,202012
2020-11-11,202101,202101,202101,202101,202101,202101,202101,202101,202101,202012
2020-11-12,202101,202101,202101,202101,202101,202101,202101,202101,202101,202012
2020-11-13,202101,202101,202101,202101,202101,202101,202101,202101,202101,202012
2020-11-16,202101,202101,202101,202101,202101,202101,202101,202101,202101,202012
2020-11-17,202101,202101,202101,202101,202101,202101,202101,202101,202101,202012
2020-11-18,202101,202101,202101,202101,202101,202101,202101,202101,202101,202012
2020-11-19,202101,202101,202101,202101,202101,202101,202101,202101,202101,202012
2020-11-20,202101,202101,202101,202101,202101,202101,202101,202101,202101,202012
2020-11-23,202101,202101,202101,202101,202101,202101,202101,202101,202101,202012
2020-11-24,202101,202101,202101,202101,202101,202101,202101,202101,202101,202012
2020-11-25,202101,202101,202101,202101,202101,202101,202101,202101,202101,202012
2020-11-26,202101,202101,202101,202101,202101,202101,202101,202101,202101,202012
2020-11-27,202101,202101,202101,202101,202101,202101,202101,202101,202101,202012
2020-11-30,202101,202101,202101,202101,202101,202101,202101,202101,202101,202012
2020-12-01,202101,202101,202101,202101,202101,202101,202101,202101,202101,202102
2020-12-02,202101,202105,202101,202101,202101,202101,202101,202101,202101,202102
2020-12-03,202101,202105,202101,202101,202101,202101,202101,202101,202101,202102
2020-12-04,202101,202105,202101,202101,202101,202101,202101,202101,202101,202102
2020-12-07,202101,202105,202101,202101,202101,202101,202101,202101,202101,202102
2020-12-08,202101,202105,202101,202101,202101,202101,202101,202101,202101,202102
2020-12-09,202101,202105,202101,202101,202101,202101,202101,202101,202101,202102
2020-12-10,202101,202105,202101,202101,202101,202101,202101,202101,202101,202102
2020-12-11,202101,202101,202101,202101,202101,202101,202101,202101,202101,202102
2020-12-14,202101,202101,202101,202101,202101,202101,202101,202101,202101,202102
2020-12-15,202101,202101,202101,202101,202101,202101,202101,202101,202101,202102
2020-12-16,202101,202105,202101,202101,202101,202101,202101,202101,202101,202102
2020-12-17,202101,202105,202101,202101,202101,202101,202101,202101,202101,202102
2020-12-18,202103,202105,202101,202101,202101,202101,202101,202101,202101,202102
2020-12-21,202105,202105,202101,202101,202101,202101,202102,202101,202101,202102
2020-12-22,202105,202105,202105,202101,202101,202101,202102,202101,202101,202102
2020-12-23,202105,202105,202105,202101,202103,202101,202102,202101,202101,202102
2020-12-24,202105,202105,202105,202101,202103,202103,202102,202101,202101,202102
2020-12-25,202105,202105,202105,202101,202103,202103,202102,202101,202105,202102
2020-12-28,202105,202105,202105,202101,202103,202103,202102,202104,202105,202102
2020-12-29,202105,202105,202105,202105,202103,202103,202102,202104,202105,202102
2020-12-30,202105,202105,202105,202105,202103,202105,202102,202104,202105,202102
2020-12-31,202105,202105,202105,202105,202103,202105,202102,202104,202105,202102
2021-01-04,202105,202105,202105,202105,202103,202105,202102,202104,202105,202102
2021-01-05,202105,202105,202105,202105,202103,202105,202102,202104,202105,202102
2021-01-06,202105,202105,202105,202105,202103,202105,202103,202104,202105,202102
2021-01-07,202105,202105,202105,202105,202103,202105,202103,202104,202105,202102
2021-01-08,202105,202105,202105,202105,202103,202105,202103,202104,202105,202102
2021-01-11,202105,202105,202105,202105,202103,202105,202103,202104,202105,202102
2021-01-12,202105,202105,202105,202105,202103,202105,202103,202104,202105,202102
2021-01-13,202105,202105,202105,202105,202103,202105,202103,202104,202105,202102
2021-01-14,202105,202105,202105,202105,202103,202105,202103,202104,202105,202102
2021-01-15,202105,202105,202105,202105,202103,202105,202103,202104,202105,202102
2021-01-18,202105,202105,202105,202105,202103,202105,202103,202104,202105,202102
2021-01-19,202105,202105,202105,202105,202103,202105,202103,202104,202105,202102
2021-01-20,202105,202105,202105,202105,202103,202105,202103,202104,202105,202102
2021-01-21,202105,202105,202105,202105,202103,202105,202103,202104,202105,202102
2021-01-22,202105,202105,202105,202105,202103,202105,202103,202104,202105,202102
2021-01-25,202105,202105,202105,202105,202103,202105,202103,202104,202105,202102
2021-01-26,202105,202105,202105,202105,202103,202105,202103,202104,202105,202102
2021-01-27,202105,202105,202105,202105,202103,202105,202103,202104,202105,202102
2021-01-28,202105,202105,202105,202105,202103,202105,202103,202104,202105,202102
2021-01-29,202105,202105,202105,202105,202103,202105,202103,202104,202105,202102
2021-02-01,202105,202105,202105,202105,202103,202105,202103,202104,202105,202105
2021-02-02,202105,202105,202105,202105,202103,202105,202105,202104,202105,202105
2021-02-03,202105,202105,202105,202105,202103,202105,202105,202104,202105,202105
2021-02-04,202105,202105,202105,202105,202105,202105,202105,202104,202105,202105
2021-02-05,202105,202105,202105,202105,202105,202105,202105,202104,202105,202105
2021-02-08,202105,202105,202105,202105,202105,202105,202105,202104,202105,202105
2021-02-09,202105,202105,202105,202105,202105,202105,202105,202104,202105,202105
2021-02-10,202105,202105,202105,202105,202105,202105,202105,202104,202105,202105
2021-02-18,202105,202105,202105,202105,202105,202105,202105,202104,202105,202105
2021-02-19,202105,202105,202105,202105,202105,202105,202105,202104,202105,202105
2021-02-22,202105,202105,202105,202105,202105,202105,202105,202104,202105,202105
2021-02-23,202105,202105,202105,202105,202105,202105,202105,202104,202105,202105
2021-02-24,202105,202105,202105,202105,202105,202105,202105,202104,202105,202105
2021-02-25,202105,202105,202105,202105,202105,202105,202105,202105,202105,202105
2021-02-26,202105,202105,202105,202105,202105,202105,202105,202105,202105,202105
2021-03-01,202105,202105,202105,202105,202105,202105,202105,202105,202105,202105
2021-03-02,202105,202105,202105,202105,202105,202105,202105,202105,202105,202106
2021-03-03,202105,202105,202105,202105,202105,202105,202105,202105,202105,202106
2021-03-04,202105,202105,202105,202105,202105,202105,202105,202105,202105,202106
2021-03-05,202105,202105,202105,202105,202105,202105,202105,202105,202105,202106
2021-03-08,202105,202105,202105,202105,202105,202105,202105,202105,202105,202106
2021-03-09,202105,202105,202105,202105,202105,202105,202105,202105,202105,202106
2021-03-10,202105,202105,202105,202105,202105,202105,202105,202105,202105,202106
2021-03-11,202105,202105,202105,202105,202105,202105,202105,202105,202105,202106
2021-03-12,202105,202105,202105,202105,202105,202105,202105,202105,202105,202106
2021-03-15,202105,202105,202105,202105,202105,202105,202105,202105,202105,202106
2021-03-16,202105,202105,202105,202105,202105,202105,202105,202105,202105,202106
2021-03-17,202105,202105,202105,202105,202105,202105,202105,202105,202105,202106
2021-03-18,202105,202105,202105,202105,202105,202105,202105,202105,202105,202106
2021-03-19,202105,202105,202105,202105,202105,202105,202105,202105,202105,202106
2021-03-22,202105,202105,202105,202105,202105,202105,202105,202105,202105,202106
2021-03-23,202105,202105,202105,202105,202105,202105,202105,202105,202105,202106
2021-03-24,202105,202105,202105,202105,202105,202105,202105,202105,202105,202106
2021-03-25,202105,202105,202105,202105,202105,202105,202105,202105,202105,202106
2021-03-26,202105,202105,202105,202105,202105,202105,202105,202105,202105,202106
2021-03-29,202105,202105,202105,202105,202105,202105,202105,202105,202105,202106
2021-03-30,202105,202105,202105,202105,202105,202105,202105,202105,202105,202106
2021-03-31,202105,202105,202105,202105,202105,202105,202105,202105,202105,202106
2021-04-01,202105,202105,202105,202105,202105,202105,202105,202105,202105,202106
2021-04-02,202105,202105,202105,202105,202105,202105,202105,202105,202105,202106
2021-04-06,202105,202105,202105,202105,202105,202105,202105,202105,202105,202106
2021-04-07,202105,202105,202105,202105,202105,202105,202105,202105,202105,202106
2021-04-08,202105,202105,202105,202105,202105,202105,202105,202105,202105,202106
2021-04-09,202105,202105,202105,202105,202105,202105,202105,202105,202105,202106
2021-04-12,202105,202105,202105,202105,202105,202105,202105,202105,202105,202106
2021-04-13,202105,202105,202105,202105,202105,202105,202105,202105,202105,202106
2021-04-14,202105,202105,202105,202105,202105,202105,202105,202105,202105,202106
2021-04-15,202105,202105,202105,202105,202105,202105,202105,202105,202105,202106
2021-04-16,202105,202105,202105,202105,202105,202105,202105,202105,202105,202106
2021-04-19,202106,202105,202105,202105,202105,202105,202105,202105,202105,202106
2021-04-20,202106,202105,202105,202105,202105,202105,202105,202105,202105,202106
2021-04-21,202106,202107,202105,202105,202105,202105,202105,202105,202105,202106
2021-04-22,202106,202107,202105,202105,202105,202105,202105,202105,202105,202106
2021-04-23,202106,202107,202105,202105,202105,202105,202105,202109,202107,202106
2021-04-26,202106,202107,202105,202105,202105,202105,202105,202109,202107,202106
2021-04-27,202109,202107,202105,202105,202106,202105,202105,202109,202107,202106
2021-04-28,202109,202107,202110,202109,202106,202110,202105,202109,202107,202106
2021-04-29,202109,202107,202110,202109,202106,202110,202109,202109,202107,202106
2021-04-30,202107,202107,202110,202109,202107,202110,202109,202109,202107,202106
2021-05-06,202107,202109,202110,202109,202107,202110,202109,202109,202107,202106
2021-05-07,202107,202109,202110,202109,202107,202110,202109,202109,202107,202106
2021-05-10,202107,202109,202110,202109,202107,202110,202109,202109,202107,202106
2021-05-11,202107,202109,202110,202109,202107,202110,202109,202109,202107,202106
2021-05-12,202107,202109,202110,202109,202107,202110,202109,202109,202109,202106
2021-05-13,202107,202109,202110,202109,202107,202110,202109,202109,202109,202106
2021-05-14,202109,202109,202110,202109,202107,202110,202109,202109,202109,202106
2021-05-17,202109,202109,202110,202109,202107,202110,202109,202109,202109,202106
2021-05-18,202107,202109,202110,202109,202107,202110,202109,202109,202109,202106
2021-05-19,202107,202109,202110,202109,202107,202110,202109,202109,202109,202106
2021-05-20,202107,202109,202110,202109,202107,202110,202109,202109,202109,202106
2021-05-21,202107,202109,202110,202109,202107,202110,202109,202109,202109,202106
2021-05-24,202107,202109,202110,202109,202107,202110,202109,202109,202109,202106
2021-05-25,202107,202109,202110,202109,202107,202110,202109,202109,202109,202106
2021-05-26,202107,202109,202110,202109,202107,202110,202109,202109,202109,202106
2021-05-27,202107,202109,202110,202109,202107,202110,202109,202109,202109,202106
2021-05-28,202107,202109,202110,202109,202107,202110,202109,202109,202109,202106
2021-05-31,202107,202109,202110,202109,202107,202110,202109,202109,202109,202108
2021-06-01,202107,202109,202110,202109,202109,202110,202109,202109,202109,202108
2021-06-02,202109,202109,202110,202109,202109,202110,202109,202109,202109,202108
2021-06-03,202109,202109,202110,202109,202109,202110,202109,202109,202109,202109
2021-06-04,202109,202109,202110,202109,202109,202110,202109,202109,202109,202109
2021-06-07,202109,202109,202110,202109,202109,202110,202109,202109,202109,202109
2021-06-08,202109,202109,202110,202109,202109,202110,202109,202109,202109,202109
2021-06-09,202109,202109,202110,202109,202109,202110,202109,202109,202109,202109
2021-06-10,202109,202109,202110,202109,202109,202110,202109,202109,202109,202109
2021-06-11,202109,202109,202110,202109,202109,202110,202109,202109,202109,202109
2021-06-15,202109,202109,202110,202109,202109,202110,202109,202109,202109,202109
2021-06-16,202109,202109,202110,202109,202109,202110,202109,202109,202109,202109
2021-06-17,202109,202109,202110,202109,202109,202110,202109,202109,202109,202109
2021-06-18,202109,202109,202110,202109,202109,202110,202109,202109,202109,202109
2021-06-21,202109,202109,202110,202109,202109,202110,202109,202109,202109,202109
2021-06-22,202109,202109,202110,202109,202109,202110,202109,202109,202109,202109
2021-06-23,202109,202109,202110,202109,202109,202110,202109,202109,202109,202109
2021-06-24,202109,202109,202110,202109,202109,202110,202109,202109,202109,202109
